age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
35,unknown,divorced,secondary,yes,1027,yes,yes,cellular,31,may,312,2,78,14,unknown,yes
68,technician,single,secondary,no,22536,no,no,telephone,16,dec,167,2,83,6,failure,no
54,services,single,unknown,no,-704,yes,yes,telephone,7,aug,171,2,16,7,success,no
28,self-employed,divorced,primary,no,338,yes,no,telephone,14,mar,5,15,38,6,unknown,no
53,retired,divorced,primary,yes,475,no,no,unknown,3,jun,20,3,-1,15,other,yes
36,unemployed,married,primary,no,3469,no,no,cellular,18,apr,578,1,-1,2,other,no
37,self-employed,married,tertiary,yes,2411,no,yes,unknown,28,may,1086,4,151,0,failure,no
40,management,married,secondary,yes,4553,yes,yes,unknown,14,may,95,1,-1,0,success,no
35,technician,divorced,tertiary,yes,79,yes,no,unknown,6,jul,452,3,-1,1,unknown,yes
60,retired,married,secondary,no,971,yes,no,unknown,17,mar,1112,5,101,2,unknown,yes
45,services,single,unknown,no,589,no,no,cellular,19,may,1251,5,85,2,success,yes
51,self-employed,married,secondary,no,1899,yes,no,telephone,26,apr,265,4,98,2,unknown,yes
45,management,single,secondary,no,867,yes,yes,cellular,7,mar,161,15,394,7,other,no
42,admin.,single,secondary,no,-338,yes,no,cellular,3,mar,68,13,-1,4,unknown,yes
31,retired,married,tertiary,no,4803,no,no,telephone,16,apr,338,3,179,0,failure,yes
49,self-employed,single,unknown,yes,782,yes,no,cellular,16,dec,611,9,92,0,unknown,no
54,unemployed,single,tertiary,yes,4266,yes,yes,cellular,30,jan,1544,2,227,1,failure,yes
68,unknown,married,unknown,yes,452,no,no,cellular,26,apr,589,2,44,0,success,no
60,housemaid,married,primary,no,-3610,no,no,cellular,20,nov,282,3,80,12,unknown,yes
30,blue-collar,divorced,tertiary,no,10651,yes,no,unknown,28,feb,1565,2,137,0,unknown,yes
48,unknown,married,primary,no,479,yes,no,unknown,14,apr,810,4,44,2,unknown,yes
61,technician,married,primary,yes,3367,no,yes,cellular,17,may,258,1,178,4,success,no
51,admin.,single,unknown,no,1452,yes,yes,cellular,19,oct,1056,2,-1,2,failure,yes
44,services,single,unknown,no,3263,no,no,cellular,15,aug,478,2,-1,4,failure,yes
27,blue-collar,divorced,secondary,yes,2948,no,yes,unknown,30,jul,474,6,-1,8,failure,no
33,retired,divorced,tertiary,no,3595,yes,yes,cellular,24,jul,1348,13,163,2,success,yes
35,self-employed,divorced,unknown,yes,14205,yes,yes,cellular,28,aug,174,19,736,5,unknown,no
41,unknown,divorced,tertiary,no,5395,yes,no,telephone,19,dec,171,2,68,0,other,yes
37,self-employed,single,secondary,no,4330,yes,no,unknown,10,sep,929,8,111,3,unknown,yes
36,self-employed,married,primary,no,3791,yes,no,telephone,31,oct,1076,6,92,5,failure,yes
36,management,divorced,unknown,no,1578,yes,yes,unknown,27,mar,812,1,713,3,unknown,no
22,admin.,divorced,tertiary,yes,-275,yes,no,cellular,15,jun,149,1,73,0,unknown,yes
43,management,divorced,secondary,no,10563,yes,yes,unknown,13,apr,272,1,118,3,success,no
52,self-employed,married,unknown,no,2905,yes,yes,unknown,26,jun,188,2,-1,0,other,yes
22,services,single,unknown,no,3743,yes,yes,cellular,5,apr,1888,7,60,7,unknown,yes
43,services,married,primary,yes,-2478,yes,no,cellular,16,apr,1211,5,68,0,other,yes
27,technician,married,tertiary,yes,3107,yes,no,telephone,13,feb,301,3,74,8,failure,yes
52,unemployed,married,primary,yes,232,yes,no,telephone,23,may,316,7,70,0,failure,no
35,blue-collar,divorced,tertiary,no,3477,no,no,cellular,22,jan,1337,4,854,2,unknown,yes
46,technician,single,primary,no,4318,yes,yes,cellular,11,jan,294,2,-1,0,failure,no
54,unemployed,married,primary,yes,875,yes,no,unknown,27,jan,321,6,388,5,unknown,no
38,technician,single,secondary,no,13436,no,no,cellular,14,oct,1060,6,184,9,other,yes
39,management,married,unknown,yes,-703,no,yes,unknown,20,jan,603,2,85,0,unknown,no
62,management,single,unknown,yes,1505,no,yes,telephone,28,sep,854,34,0,3,unknown,yes
52,housemaid,single,unknown,no,3669,no,no,telephone,28,sep,288,2,481,0,failure,yes
28,blue-collar,married,tertiary,no,1751,yes,yes,cellular,16,jul,191,3,329,3,unknown,yes
57,services,married,tertiary,no,-11,yes,yes,unknown,12,nov,318,1,193,6,unknown,no
40,housemaid,married,tertiary,yes,12985,no,no,unknown,27,sep,128,11,258,8,failure,yes
40,blue-collar,single,tertiary,no,2294,no,no,telephone,8,jan,178,1,192,0,success,no
42,retired,married,primary,yes,-234,yes,no,unknown,19,oct,203,3,93,12,other,no
28,admin.,married,primary,yes,8800,yes,no,unknown,13,feb,508,27,99,0,failure,no
28,blue-collar,married,primary,yes,240,no,no,telephone,2,apr,73,1,384,2,unknown,no
61,blue-collar,single,unknown,no,2297,no,no,cellular,17,may,211,1,76,0,other,yes
41,blue-collar,married,unknown,no,9976,no,no,cellular,1,jul,65,25,-1,2,other,yes
47,self-employed,married,unknown,no,2668,no,no,cellular,30,aug,322,33,77,5,failure,no
47,housemaid,married,tertiary,no,4356,yes,no,unknown,5,mar,285,2,80,2,other,no
37,self-employed,married,primary,yes,2905,no,yes,unknown,18,apr,238,3,190,0,unknown,yes
54,entrepreneur,single,primary,no,2045,no,yes,telephone,30,mar,1210,7,-1,3,success,yes
41,entrepreneur,divorced,secondary,yes,1863,no,yes,telephone,27,jan,1325,19,149,0,unknown,no
46,student,single,tertiary,no,1360,yes,yes,cellular,14,jan,539,4,-1,2,other,yes
72,technician,married,unknown,no,1419,no,no,cellular,20,aug,1306,3,-1,0,other,no
32,admin.,divorced,tertiary,yes,3109,no,yes,cellular,29,jun,1345,2,450,3,other,no
54,student,divorced,unknown,no,772,yes,yes,cellular,10,nov,523,1,440,2,failure,yes
36,services,single,primary,no,2027,yes,no,telephone,12,feb,194,4,52,5,failure,yes
40,management,single,tertiary,no,380,no,no,telephone,10,oct,425,2,280,5,unknown,no
59,unemployed,single,unknown,no,4931,no,yes,unknown,22,dec,225,2,84,2,failure,yes
29,housemaid,single,secondary,no,27490,no,no,telephone,11,dec,1289,26,459,1,unknown,no
66,student,divorced,tertiary,yes,8134,yes,yes,telephone,28,feb,1875,9,83,2,other,yes
74,admin.,divorced,primary,yes,1355,no,no,telephone,28,nov,467,8,-1,4,failure,yes
42,student,divorced,secondary,no,1447,no,no,telephone,24,dec,784,11,-1,0,success,no
89,retired,married,tertiary,no,33,yes,yes,cellular,19,jun,941,4,112,2,success,no
32,services,single,tertiary,no,268,yes,no,telephone,20,oct,562,8,-1,3,failure,no
42,student,married,tertiary,yes,11134,no,no,telephone,21,mar,201,2,-1,1,failure,yes
37,unknown,married,tertiary,no,791,yes,no,cellular,9,dec,606,6,9,4,failure,no
28,self-employed,divorced,tertiary,no,9858,no,no,cellular,21,nov,322,1,0,2,unknown,no
59,services,divorced,tertiary,no,15119,no,no,telephone,17,may,214,2,190,5,unknown,no
60,management,married,primary,yes,1662,no,yes,cellular,8,apr,131,1,-1,5,other,no
38,unknown,married,secondary,yes,1606,no,no,unknown,20,jul,1544,14,205,0,success,no
44,retired,single,primary,no,3404,yes,no,unknown,13,jan,726,4,57,0,success,yes
29,technician,married,tertiary,no,10890,no,yes,cellular,31,aug,1117,6,7,0,failure,no
49,blue-collar,divorced,unknown,yes,9110,no,yes,unknown,22,aug,214,2,-1,1,other,yes
60,admin.,single,unknown,yes,-6847,yes,yes,cellular,28,may,276,11,-1,6,failure,no
49,self-employed,single,unknown,no,-543,yes,no,unknown,13,nov,109,4,77,0,unknown,yes
44,student,divorced,secondary,yes,720,no,no,unknown,17,jun,550,19,73,2,unknown,yes
61,retired,single,tertiary,no,-463,no,no,unknown,11,jan,476,1,269,3,success,yes
40,self-employed,single,secondary,no,1563,no,no,telephone,8,nov,796,18,189,3,success,no
26,technician,married,tertiary,no,14035,yes,no,unknown,22,may,279,2,-1,0,success,yes
48,management,single,tertiary,no,3064,yes,yes,cellular,29,jun,148,4,282,4,failure,no
55,housemaid,single,primary,no,6594,yes,yes,cellular,16,sep,460,3,125,7,unknown,yes
51,retired,single,secondary,yes,138,no,no,cellular,14,nov,1065,1,92,2,unknown,no
44,technician,divorced,tertiary,no,313,yes,no,cellular,15,dec,263,5,-1,7,success,yes
38,entrepreneur,divorced,tertiary,no,40816,yes,yes,unknown,29,dec,586,3,75,0,success,yes
37,services,married,tertiary,no,15033,no,no,telephone,31,oct,638,5,74,0,failure,yes
40,blue-collar,divorced,tertiary,yes,3043,yes,no,unknown,20,apr,145,3,159,3,unknown,yes
64,unknown,married,tertiary,yes,570,no,no,unknown,6,aug,1067,2,214,3,unknown,no
42,technician,married,secondary,no,3870,no,yes,cellular,3,aug,851,5,74,0,unknown,yes
38,blue-collar,married,tertiary,no,1349,no,no,telephone,18,may,251,6,-1,3,success,no
46,unknown,divorced,tertiary,yes,9638,yes,no,unknown,28,jul,416,12,-1,4,failure,yes
44,self-employed,single,secondary,no,21746,yes,no,unknown,23,dec,1737,4,78,3,unknown,no
56,unknown,married,tertiary,yes,-162,no,no,unknown,12,feb,732,4,93,1,other,yes
47,unknown,divorced,tertiary,yes,4435,yes,yes,telephone,10,nov,707,2,95,7,unknown,yes
51,services,single,primary,no,-872,yes,yes,telephone,3,feb,111,5,159,0,success,no
39,retired,married,primary,no,8638,no,no,cellular,2,dec,263,2,-1,1,other,yes
58,management,divorced,tertiary,yes,1725,yes,no,telephone,14,may,43,4,83,5,unknown,no
68,entrepreneur,divorced,tertiary,no,5111,yes,no,unknown,25,jun,249,12,394,9,success,no
44,technician,divorced,secondary,no,-329,yes,no,telephone,7,jan,182,20,1,2,success,no
55,technician,married,secondary,yes,58,yes,no,telephone,28,feb,158,9,-1,2,failure,no
63,retired,divorced,secondary,yes,15203,no,yes,unknown,27,apr,208,4,-1,2,unknown,yes
34,unknown,divorced,secondary,no,1927,no,yes,unknown,1,aug,244,9,-1,0,failure,yes
43,technician,married,tertiary,yes,2168,yes,yes,unknown,27,aug,1002,3,243,0,success,yes
42,retired,divorced,unknown,no,748,no,no,cellular,7,jan,117,12,-1,1,unknown,yes
28,services,married,unknown,no,454,no,no,telephone,22,feb,619,6,1,7,failure,no
31,student,married,unknown,no,15546,no,no,telephone,28,jun,550,2,-1,9,success,no
26,self-employed,single,unknown,no,260,no,yes,cellular,4,jul,333,1,363,11,failure,no
26,admin.,divorced,tertiary,no,430,no,no,cellular,14,apr,598,2,154,2,success,yes
85,unemployed,single,primary,yes,326,no,no,unknown,22,dec,1709,3,172,14,unknown,no
49,admin.,divorced,primary,yes,1367,yes,no,telephone,11,may,273,1,-1,2,success,yes
54,retired,single,tertiary,no,-1104,yes,yes,unknown,10,sep,295,4,92,1,success,yes
39,management,single,unknown,no,12090,no,no,cellular,17,jul,163,5,0,2,failure,yes
41,services,divorced,secondary,yes,291,no,no,unknown,28,dec,902,5,81,6,success,yes
26,self-employed,single,tertiary,yes,365,no,no,unknown,16,nov,1040,1,80,1,unknown,no
50,services,divorced,secondary,no,5471,yes,no,unknown,30,may,2149,8,76,5,success,yes
23,unemployed,married,primary,yes,933,no,no,unknown,23,jan,707,3,3,6,other,yes
26,services,divorced,secondary,no,4615,yes,no,unknown,19,jun,944,2,75,0,other,yes
24,self-employed,married,unknown,no,-496,yes,no,cellular,31,jun,165,3,-1,0,success,no
48,admin.,divorced,primary,no,-196,yes,yes,cellular,13,jan,437,5,96,0,failure,no
29,retired,divorced,unknown,yes,27996,yes,yes,cellular,14,sep,260,8,-1,2,other,no
30,self-employed,divorced,secondary,no,-192,yes,yes,unknown,5,jul,180,6,-1,2,unknown,no
32,unemployed,married,unknown,no,433,yes,no,unknown,30,aug,1651,5,185,10,failure,no
43,services,married,secondary,no,2117,no,no,cellular,17,jan,217,5,315,4,success,no
75,self-employed,single,tertiary,no,-898,no,yes,unknown,22,sep,2181,2,-1,3,failure,no
53,services,married,unknown,no,420,yes,yes,telephone,20,oct,1196,6,-1,0,failure,no
40,management,married,secondary,yes,1353,no,no,cellular,22,jun,489,8,-1,3,failure,yes
28,entrepreneur,divorced,primary,no,-2405,no,no,cellular,20,jan,715,1,93,5,other,yes
40,entrepreneur,married,primary,no,584,no,no,unknown,17,jan,81,2,78,0,failure,yes
58,blue-collar,divorced,secondary,yes,11270,yes,no,unknown,13,jan,28,15,120,4,failure,yes
35,retired,married,unknown,no,1915,no,yes,cellular,11,apr,1048,8,28,2,unknown,no
29,unemployed,married,primary,yes,-717,yes,yes,cellular,14,oct,404,2,124,2,other,no
60,services,divorced,unknown,yes,3113,no,no,unknown,19,feb,211,1,103,5,success,no
43,self-employed,single,tertiary,no,2893,no,no,cellular,8,may,314,6,200,3,success,yes
39,student,divorced,primary,no,5864,yes,no,telephone,16,mar,514,15,47,0,other,no
60,blue-collar,single,unknown,yes,-294,yes,no,cellular,2,nov,131,9,37,6,failure,no
28,services,divorced,secondary,no,44,no,no,unknown,10,nov,434,1,452,5,other,yes
41,management,single,tertiary,no,38544,yes,yes,telephone,16,mar,652,2,84,1,success,no
53,services,single,tertiary,yes,33,no,yes,unknown,2,apr,625,6,486,4,unknown,yes
61,admin.,divorced,tertiary,no,1046,no,yes,unknown,22,dec,1769,1,200,0,success,no
58,self-employed,single,primary,no,1181,no,no,telephone,12,apr,1408,19,-1,1,other,no
29,management,divorced,primary,yes,31445,no,yes,cellular,3,feb,110,1,98,1,success,yes
54,technician,divorced,unknown,no,5318,no,no,telephone,15,jun,143,8,-1,3,other,no
33,blue-collar,single,tertiary,no,5480,yes,yes,cellular,16,jan,916,1,44,3,failure,yes
42,housemaid,divorced,primary,no,6459,no,yes,unknown,18,jun,693,5,-1,2,other,no
29,housemaid,single,secondary,no,-279,yes,no,cellular,11,nov,90,2,-1,2,other,yes
52,services,single,primary,no,913,no,no,telephone,8,apr,1635,5,270,5,other,no
46,unemployed,single,tertiary,no,-81,no,no,telephone,24,jun,842,3,253,9,failure,yes
52,blue-collar,married,tertiary,no,2118,no,no,cellular,29,aug,248,2,1,3,other,yes
31,self-employed,married,tertiary,no,7229,no,no,unknown,13,dec,100,27,-1,8,unknown,no
34,housemaid,divorced,unknown,yes,1258,yes,no,unknown,27,dec,362,2,140,9,unknown,no
46,entrepreneur,single,secondary,yes,1709,no,no,unknown,15,mar,726,1,-1,7,unknown,no
86,admin.,single,unknown,yes,-200,no,no,unknown,27,dec,245,3,78,0,unknown,yes
39,services,divorced,tertiary,no,-389,yes,no,unknown,14,nov,519,4,-1,1,unknown,no
34,retired,married,tertiary,yes,7616,yes,no,telephone,5,sep,1491,8,101,2,success,yes
42,technician,married,unknown,yes,1520,yes,yes,unknown,12,may,1197,2,-1,7,unknown,no
41,blue-collar,married,unknown,no,6953,yes,yes,cellular,19,feb,816,1,360,0,failure,yes
47,entrepreneur,divorced,unknown,yes,1798,yes,yes,cellular,15,feb,606,1,-1,0,failure,no
44,blue-collar,married,secondary,no,-703,no,yes,unknown,16,nov,684,3,0,7,unknown,yes
39,services,divorced,unknown,no,-566,yes,yes,unknown,19,oct,185,5,153,3,success,yes
30,technician,divorced,tertiary,yes,616,no,no,cellular,13,feb,98,2,-1,0,failure,no
38,retired,single,primary,no,3968,no,no,telephone,23,oct,890,2,-1,0,unknown,yes
48,student,single,primary,yes,341,no,yes,cellular,30,sep,341,4,127,4,unknown,yes
95,admin.,single,unknown,no,2089,yes,yes,telephone,6,mar,563,3,127,3,unknown,yes
29,services,divorced,primary,no,-539,yes,yes,cellular,13,may,764,2,0,0,success,yes
22,services,single,secondary,yes,13252,yes,no,telephone,4,may,747,1,66,4,unknown,yes
56,unknown,married,unknown,yes,1460,no,no,cellular,9,jul,119,1,98,0,success,yes
63,student,married,tertiary,no,1272,yes,no,unknown,5,jan,26,6,211,6,success,yes
55,unknown,divorced,secondary,yes,31214,yes,no,cellular,13,jan,74,4,137,3,unknown,no
93,entrepreneur,divorced,unknown,no,-100,yes,no,telephone,15,sep,144,4,76,4,unknown,no
52,blue-collar,single,secondary,yes,-167,yes,no,cellular,22,nov,1033,16,194,3,success,yes
39,retired,single,unknown,yes,303,yes,yes,telephone,26,sep,415,1,-1,0,other,no
49,management,divorced,tertiary,yes,6912,no,no,cellular,12,aug,194,4,115,0,failure,no
41,technician,divorced,secondary,yes,-1135,yes,no,cellular,14,dec,763,4,830,3,success,no
26,unemployed,single,primary,yes,5299,yes,no,unknown,15,oct,226,10,404,3,unknown,yes
58,management,divorced,secondary,no,25137,no,no,cellular,12,mar,71,1,-1,1,success,no
41,entrepreneur,divorced,tertiary,yes,564,no,no,cellular,2,mar,160,9,-1,2,success,no
46,entrepreneur,single,secondary,yes,4696,yes,yes,cellular,10,mar,222,1,5,1,success,no
40,admin.,married,tertiary,no,37,no,yes,cellular,28,sep,648,14,70,2,unknown,yes
72,retired,divorced,tertiary,no,6411,no,no,cellular,7,jun,1231,3,81,2,success,yes
83,student,divorced,secondary,no,-13,yes,yes,unknown,15,aug,296,3,180,3,other,yes
35,self-employed,married,unknown,no,1045,no,yes,unknown,29,feb,225,6,377,3,unknown,no
37,blue-collar,married,tertiary,no,10115,yes,no,cellular,23,feb,185,7,80,3,failure,yes
50,services,married,tertiary,no,20,no,no,telephone,13,may,277,1,141,2,failure,yes
50,services,divorced,unknown,yes,4365,no,no,telephone,17,apr,81,5,-1,4,unknown,yes
36,management,divorced,unknown,no,1785,yes,yes,telephone,19,aug,703,5,-1,0,other,no
69,technician,divorced,tertiary,no,1606,yes,no,cellular,17,nov,548,13,-1,1,other,no
21,services,married,secondary,no,13850,yes,no,cellular,14,aug,122,6,14,3,unknown,no
30,admin.,single,primary,yes,1269,yes,no,cellular,31,oct,396,2,540,0,failure,no
63,blue-collar,married,secondary,yes,562,no,no,cellular,13,aug,328,30,631,0,unknown,no
45,entrepreneur,married,tertiary,no,226,no,yes,cellular,27,sep,1658,5,25,2,other,no
33,services,single,tertiary,yes,-115,yes,no,cellular,22,may,661,6,137,3,failure,no
67,entrepreneur,married,secondary,no,-130,yes,no,cellular,16,dec,1149,1,536,3,unknown,yes
59,unknown,divorced,secondary,yes,192,yes,yes,unknown,13,dec,1022,4,54,2,success,no
64,management,divorced,primary,yes,540,yes,no,cellular,17,jun,458,4,-1,4,success,yes
45,management,single,tertiary,yes,134,no,yes,cellular,19,nov,158,8,336,0,other,yes
29,retired,divorced,unknown,no,3154,yes,no,telephone,14,oct,303,1,26,0,failure,no
53,blue-collar,married,unknown,no,1834,yes,no,telephone,28,jul,1098,10,854,0,success,yes
55,blue-collar,single,tertiary,no,14141,no,no,unknown,7,may,259,3,248,3,failure,no
43,services,single,secondary,no,4121,no,no,unknown,17,feb,571,5,-1,2,success,yes
28,admin.,single,tertiary,no,1006,yes,no,cellular,17,jul,1720,2,98,5,unknown,yes
36,retired,married,tertiary,no,3910,yes,no,unknown,21,may,115,2,-1,2,failure,yes
38,unemployed,single,secondary,no,2603,no,no,cellular,30,jul,1038,4,159,2,failure,yes
49,management,single,secondary,yes,714,no,no,cellular,29,may,111,3,94,0,other,no
50,admin.,married,secondary,no,2502,yes,yes,unknown,8,feb,706,1,-1,2,unknown,no
41,housemaid,married,unknown,yes,5293,yes,no,cellular,18,may,983,4,79,3,unknown,no
70,admin.,single,tertiary,no,-386,no,no,unknown,18,aug,567,1,403,0,success,no
54,admin.,married,secondary,yes,56,yes,yes,unknown,6,aug,287,1,182,3,success,yes
49,housemaid,divorced,tertiary,no,31757,no,no,unknown,17,may,1150,2,-1,0,other,no
35,services,single,secondary,no,316,yes,no,telephone,28,oct,286,8,410,10,success,yes
47,technician,divorced,tertiary,no,2604,yes,no,unknown,1,jan,188,2,69,1,other,yes
39,admin.,single,secondary,no,7156,no,no,telephone,2,jan,1331,4,101,3,success,yes
36,entrepreneur,married,unknown,no,2459,yes,no,cellular,19,feb,61,6,191,2,unknown,no
38,self-employed,married,primary,no,2505,yes,yes,cellular,13,oct,636,2,91,2,unknown,no
42,unknown,single,tertiary,no,25,no,no,unknown,26,jul,1008,29,797,3,failure,no
74,housemaid,married,primary,no,455,yes,yes,unknown,30,apr,66,6,379,1,other,yes
56,admin.,single,secondary,yes,6820,yes,yes,telephone,26,mar,219,2,2,0,failure,yes
50,blue-collar,married,unknown,no,10158,no,yes,unknown,4,may,393,1,73,12,unknown,no
25,entrepreneur,married,secondary,yes,1221,yes,no,cellular,9,nov,748,1,91,0,success,yes
45,management,divorced,tertiary,yes,1365,no,yes,telephone,6,feb,500,2,-1,3,success,yes
58,technician,married,unknown,no,1823,no,no,cellular,17,jan,1969,2,254,5,other,yes
18,unknown,divorced,secondary,yes,3715,yes,no,cellular,28,nov,150,1,0,2,other,yes
85,technician,divorced,tertiary,no,-27,yes,yes,telephone,5,oct,390,3,417,0,success,yes
55,admin.,single,unknown,no,4280,no,yes,unknown,22,nov,209,1,112,4,unknown,no
58,unknown,married,secondary,no,20659,no,yes,telephone,31,jan,290,1,854,1,unknown,no
33,services,divorced,secondary,no,186,no,no,cellular,30,sep,132,5,104,7,success,yes
