age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
33.0,Female,Desktop,7.72,19.0,6.0,8.0,1.0,1.0,,1.18,60.13,0.0
51.0,Female,Mobile,16.27,11.0,10.0,6.0,0.0,1.0,1.0,0.91,2.9,
44.0,Female,Tablet,10.17,2.0,,1.0,0.0,,1.0,4.43,51.05,1.0
27.0,Female,Mobile,4.91,10.0,11.0,8.0,0.0,0.0,0.0,15.65,96.71,
28.0,,Desktop,28.07,19.0,11.0,,1.0,,,6.01,99.97,1.0
27.0,Female,,1.31,6.0,12.0,0.0,,1.0,1.0,3.28,32.91,
54.0,Female,Mobile,30.0,10.0,14.0,,,0.0,,6.61,15.56,0.0
31.0,Male,Mobile,17.27,19.0,14.0,1.0,0.0,1.0,1.0,29.16,49.75,0.0
44.0,Male,,11.08,11.0,1.0,6.0,1.0,,,11.62,29.19,
44.0,Male,Mobile,24.57,10.0,12.0,9.0,,0.0,1.0,0.57,49.28,
37.0,,Mobile,17.58,4.0,4.0,3.0,1.0,,0.0,19.26,48.58,1.0
21.0,Male,,13.12,2.0,6.0,5.0,0.0,1.0,,11.27,67.36,1.0
57.0,Male,Desktop,24.26,5.0,1.0,7.0,1.0,0.0,1.0,29.55,61.53,
40.0,,Mobile,26.54,12.0,6.0,7.0,0.0,0.0,1.0,2.06,33.63,
34.0,Male,Desktop,21.4,19.0,4.0,1.0,0.0,0.0,1.0,28.45,71.28,1.0
54.0,Male,Desktop,28.06,3.0,7.0,4.0,1.0,1.0,1.0,12.7,44.63,0.0
55.0,Female,Desktop,16.02,,14.0,9.0,0.0,1.0,1.0,31.07,75.64,1.0
54.0,Female,Desktop,2.23,8.0,5.0,1.0,0.0,1.0,0.0,25.31,99.97,
32.0,,,13.6,9.0,14.0,9.0,1.0,,0.0,28.29,57.54,
51.0,,,8.62,10.0,11.0,6.0,,,0.0,9.79,71.38,1.0
39.0,Female,Mobile,14.04,3.0,14.0,4.0,0.0,0.0,0.0,38.35,44.61,1.0
25.0,Female,Tablet,30.0,10.0,3.0,1.0,1.0,1.0,0.0,8.79,34.44,0.0
55.0,,Mobile,22.59,5.0,4.0,1.0,1.0,1.0,,22.22,48.43,0.0
23.0,Female,Desktop,26.21,10.0,4.0,7.0,0.0,1.0,1.0,18.6,8.03,
41.0,Male,Desktop,7.42,10.0,8.0,7.0,0.0,0.0,1.0,26.93,68.46,1.0
47.0,,Desktop,15.3,12.0,5.0,7.0,1.0,1.0,1.0,6.08,85.14,1.0
55.0,Female,Mobile,25.7,11.0,11.0,6.0,0.0,1.0,1.0,12.46,10.34,1.0
25.0,Female,Mobile,5.41,10.0,14.0,8.0,,0.0,1.0,17.93,79.61,
34.0,Male,Desktop,29.62,10.0,13.0,1.0,0.0,1.0,1.0,,75.47,1.0
23.0,,,12.35,14.0,14.0,4.0,,1.0,0.0,26.91,97.64,0.0
25.0,Female,Desktop,,12.0,6.0,6.0,0.0,,1.0,11.63,87.24,1.0
36.0,Male,Tablet,22.54,10.0,9.0,8.0,1.0,,0.0,44.57,13.18,0.0
43.0,Male,Tablet,4.63,4.0,11.0,3.0,0.0,0.0,0.0,24.78,99.97,
49.0,Female,,9.7,15.0,4.0,,0.0,0.0,1.0,20.36,53.12,1.0
43.0,Male,,16.07,1.0,12.0,4.0,1.0,1.0,,14.9,86.54,0.0
38.0,Male,Desktop,15.95,10.0,12.0,8.0,1.0,1.0,0.0,17.29,66.7,1.0
27.0,Female,Mobile,29.4,9.0,9.0,9.0,0.0,,1.0,7.0,87.33,0.0
21.0,,,13.84,13.0,7.0,6.0,1.0,1.0,1.0,15.58,24.22,0.0
21.0,Male,,19.19,10.0,12.0,5.0,1.0,0.0,1.0,30.84,28.59,0.0
31.0,Male,Desktop,14.98,17.0,2.0,6.0,,0.0,1.0,19.64,68.55,
50.0,Male,Desktop,24.57,7.0,5.0,1.0,,0.0,,26.72,63.06,1.0
38.0,Female,,19.71,9.0,8.0,4.0,1.0,0.0,,12.11,51.56,0.0
49.0,Male,Mobile,7.35,4.0,7.0,0.0,0.0,1.0,0.0,30.57,10.34,1.0
37.0,Female,,12.1,8.0,9.0,0.0,1.0,0.0,1.0,8.23,34.08,0.0
51.0,,,25.19,7.0,10.0,4.0,1.0,,1.0,21.95,98.51,1.0
59.0,Male,Desktop,15.71,19.0,14.0,7.0,1.0,0.0,0.0,14.04,61.23,1.0
59.0,Male,Mobile,13.07,14.0,12.0,4.0,1.0,1.0,1.0,4.99,85.99,1.0
25.0,Female,Desktop,19.09,17.0,13.0,4.0,0.0,0.0,,4.48,,1.0
45.0,Male,Tablet,28.95,19.0,8.0,3.0,0.0,1.0,1.0,10.76,61.5,1.0
51.0,Female,Tablet,13.53,19.0,5.0,8.0,0.0,,1.0,41.62,37.25,
44.0,Male,Mobile,16.89,6.0,4.0,,1.0,0.0,1.0,18.23,6.63,1.0
27.0,Female,Tablet,16.01,6.0,1.0,8.0,,1.0,,3.76,11.51,1.0
41.0,Male,,18.53,10.0,4.0,7.0,0.0,1.0,1.0,13.18,54.28,1.0
41.0,Female,Mobile,10.89,14.0,11.0,5.0,1.0,,0.0,8.43,5.81,0.0
32.0,,,20.6,16.0,5.0,8.0,,,0.0,6.95,45.78,0.0
29.0,Female,,7.0,11.0,11.0,,1.0,0.0,,8.94,65.97,1.0
40.0,Male,Desktop,19.28,17.0,3.0,9.0,1.0,0.0,1.0,14.62,,0.0
20.0,Female,Mobile,16.02,2.0,2.0,8.0,0.0,1.0,0.0,10.78,92.78,
37.0,Male,Tablet,16.59,10.0,12.0,1.0,0.0,0.0,1.0,7.07,19.66,
41.0,Male,Desktop,30.0,12.0,4.0,4.0,1.0,1.0,0.0,31.02,62.73,1.0
29.0,Female,Mobile,25.41,10.0,14.0,0.0,,,0.0,33.19,86.87,
41.0,Female,Tablet,4.64,17.0,5.0,4.0,0.0,1.0,0.0,28.51,39.99,1.0
59.0,Male,,9.9,7.0,5.0,9.0,,,0.0,15.27,56.8,0.0
47.0,Female,Desktop,18.76,18.0,12.0,,0.0,1.0,1.0,30.48,58.17,1.0
44.0,Male,Tablet,26.18,9.0,7.0,1.0,0.0,,1.0,5.33,27.15,
48.0,,,8.29,3.0,12.0,6.0,0.0,0.0,0.0,8.81,60.59,0.0
36.0,Female,,6.26,8.0,7.0,,1.0,0.0,1.0,20.05,67.09,1.0
33.0,Female,Mobile,22.33,14.0,9.0,9.0,1.0,1.0,1.0,6.36,40.61,1.0
43.0,,Tablet,4.48,9.0,4.0,7.0,,1.0,1.0,27.5,41.08,1.0
31.0,,,8.06,12.0,12.0,7.0,1.0,0.0,0.0,40.47,64.79,1.0
54.0,Female,Desktop,11.82,2.0,13.0,4.0,0.0,,0.0,18.76,94.85,1.0
37.0,Male,Tablet,,5.0,12.0,1.0,0.0,1.0,,21.34,64.86,0.0
31.0,Female,Desktop,19.04,6.0,14.0,8.0,0.0,0.0,0.0,12.77,46.74,
44.0,Female,Tablet,17.22,12.0,10.0,9.0,1.0,,0.0,31.68,49.71,1.0
58.0,,Mobile,7.37,17.0,12.0,3.0,,,0.0,13.68,58.71,
26.0,Male,Mobile,18.95,11.0,11.0,,0.0,0.0,,31.9,19.29,
20.0,,Desktop,18.6,12.0,13.0,2.0,1.0,1.0,0.0,26.27,43.33,0.0
43.0,,Tablet,4.29,16.0,14.0,6.0,,0.0,0.0,37.38,34.14,1.0
37.0,Male,Desktop,8.49,9.0,6.0,3.0,,1.0,,9.0,1.12,1.0
43.0,Female,Mobile,7.82,10.0,4.0,8.0,1.0,0.0,,25.54,55.78,0.0
49.0,Female,Tablet,26.78,4.0,14.0,5.0,0.0,0.0,0.0,12.87,73.34,0.0
42.0,Male,Mobile,22.2,10.0,14.0,9.0,0.0,0.0,1.0,8.5,65.56,1.0
44.0,,Mobile,2.04,12.0,5.0,7.0,0.0,,0.0,1.96,76.27,1.0
47.0,Female,Mobile,30.0,2.0,14.0,0.0,0.0,1.0,1.0,18.04,82.62,1.0
58.0,Male,Mobile,24.96,11.0,11.0,,1.0,1.0,0.0,,88.35,1.0
37.0,,Desktop,1.25,12.0,7.0,7.0,0.0,0.0,0.0,22.57,40.97,
57.0,,Tablet,9.08,7.0,0.0,5.0,,1.0,0.0,8.95,73.26,
34.0,,Desktop,28.23,10.0,13.0,8.0,1.0,0.0,0.0,6.26,22.36,0.0
28.0,,Tablet,,14.0,10.0,,0.0,0.0,1.0,22.28,0.62,
51.0,Male,Desktop,5.7,10.0,10.0,0.0,1.0,0.0,1.0,17.73,87.25,1.0
45.0,Female,Mobile,22.89,18.0,1.0,2.0,0.0,,0.0,21.23,36.73,
30.0,Female,Mobile,16.58,10.0,1.0,6.0,0.0,1.0,0.0,18.14,51.23,1.0
22.0,Female,,17.22,6.0,13.0,4.0,,0.0,1.0,8.61,67.11,1.0
31.0,Female,Tablet,14.62,16.0,14.0,9.0,1.0,,0.0,19.46,82.6,
37.0,Male,Tablet,15.95,11.0,5.0,2.0,,1.0,0.0,6.26,42.1,1.0
50.0,,Desktop,28.3,8.0,12.0,4.0,0.0,0.0,1.0,25.22,14.77,1.0
22.0,,Tablet,4.57,11.0,13.0,6.0,1.0,0.0,,27.0,24.3,1.0
51.0,Female,Tablet,17.64,8.0,13.0,7.0,,1.0,1.0,14.26,97.1,0.0
46.0,Female,,21.26,19.0,5.0,4.0,0.0,,0.0,10.21,39.13,0.0
49.0,Male,Mobile,27.16,,14.0,0.0,,1.0,1.0,24.34,78.31,1.0
39.0,,Tablet,13.9,17.0,,,0.0,0.0,1.0,24.59,33.76,1.0
53.0,Female,Tablet,10.77,13.0,9.0,7.0,1.0,1.0,,15.54,75.6,
34.0,,,10.68,11.0,10.0,7.0,0.0,,0.0,0.57,9.67,
49.0,Male,Tablet,22.51,8.0,6.0,8.0,,1.0,0.0,14.85,31.26,0.0
59.0,,Tablet,8.91,16.0,5.0,5.0,1.0,,,17.86,11.71,1.0
43.0,Male,Mobile,17.48,18.0,3.0,2.0,0.0,,1.0,10.6,64.55,1.0
27.0,Female,Mobile,29.09,2.0,6.0,0.0,0.0,1.0,0.0,28.67,97.47,1.0
,Male,Desktop,6.85,16.0,7.0,1.0,1.0,1.0,,14.83,79.71,0.0
40.0,Female,Tablet,16.02,15.0,10.0,4.0,0.0,1.0,,35.93,28.66,0.0
50.0,Female,Desktop,30.0,10.0,11.0,5.0,1.0,0.0,0.0,25.43,29.42,
37.0,,Tablet,17.05,10.0,12.0,3.0,0.0,1.0,0.0,13.69,57.61,0.0
,Female,Desktop,22.7,8.0,8.0,1.0,1.0,,1.0,35.95,59.9,0.0
41.0,Female,Tablet,26.17,5.0,7.0,7.0,1.0,0.0,1.0,1.68,79.64,1.0
23.0,Male,Tablet,28.24,,7.0,5.0,1.0,1.0,1.0,27.86,4.15,
50.0,Male,Mobile,17.31,16.0,12.0,,,1.0,,31.58,99.97,0.0
23.0,Female,Mobile,5.7,18.0,2.0,6.0,1.0,,0.0,15.49,49.03,0.0
53.0,Female,Mobile,4.94,6.0,,3.0,0.0,,,16.01,99.97,1.0
56.0,Female,Desktop,16.83,3.0,8.0,3.0,0.0,0.0,1.0,17.56,27.75,
49.0,,Desktop,13.62,16.0,12.0,0.0,,0.0,,20.91,64.54,0.0
23.0,Male,,,18.0,7.0,4.0,0.0,1.0,0.0,11.02,,
40.0,Female,Tablet,12.23,19.0,4.0,9.0,1.0,,1.0,12.97,19.65,1.0
33.0,Male,,10.91,18.0,13.0,7.0,0.0,,1.0,33.89,90.63,1.0
43.0,Male,Mobile,24.24,18.0,12.0,3.0,1.0,0.0,0.0,1.54,24.22,1.0
27.0,,,4.05,8.0,9.0,8.0,0.0,1.0,0.0,8.57,93.09,1.0
47.0,,,23.77,19.0,12.0,,0.0,0.0,0.0,38.44,99.97,1.0
54.0,Female,Desktop,8.92,6.0,8.0,0.0,1.0,,,15.94,,
,,Desktop,4.63,10.0,2.0,2.0,1.0,1.0,0.0,20.78,67.37,
21.0,Male,,19.17,15.0,11.0,1.0,0.0,,1.0,3.64,56.98,1.0
56.0,Male,Tablet,14.21,10.0,2.0,0.0,0.0,0.0,,10.06,70.58,0.0
22.0,,,23.53,15.0,13.0,4.0,,1.0,1.0,5.98,64.02,0.0
25.0,Male,Mobile,29.99,19.0,11.0,0.0,0.0,1.0,,19.89,53.17,
54.0,Female,Mobile,17.79,6.0,13.0,7.0,1.0,0.0,0.0,1.04,8.24,0.0
44.0,Male,Desktop,30.0,3.0,13.0,3.0,0.0,1.0,0.0,11.37,71.33,0.0
44.0,,Desktop,14.0,7.0,3.0,8.0,1.0,,0.0,35.79,29.51,1.0
28.0,Male,Tablet,10.08,12.0,13.0,4.0,,0.0,1.0,29.25,48.38,
50.0,Female,Mobile,25.54,2.0,2.0,2.0,0.0,0.0,1.0,12.36,59.35,1.0
41.0,Male,Desktop,19.06,4.0,10.0,3.0,0.0,,1.0,18.3,92.59,0.0
39.0,,Tablet,8.84,13.0,14.0,7.0,1.0,0.0,0.0,1.57,39.69,
56.0,Female,Desktop,4.9,17.0,14.0,9.0,,0.0,0.0,14.8,53.3,
22.0,Female,,2.59,7.0,5.0,1.0,1.0,,0.0,8.39,80.08,0.0
31.0,Female,Desktop,24.76,15.0,7.0,8.0,,1.0,1.0,4.45,22.68,1.0
26.0,,,17.33,11.0,11.0,1.0,0.0,0.0,,19.12,29.08,0.0
42.0,,Desktop,15.05,5.0,12.0,1.0,0.0,0.0,1.0,5.44,33.77,
34.0,Female,Mobile,27.96,3.0,5.0,5.0,,,1.0,24.08,44.07,1.0
45.0,Male,Mobile,21.14,12.0,10.0,4.0,,0.0,1.0,16.09,7.44,0.0
42.0,Male,Tablet,22.81,1.0,12.0,,0.0,0.0,1.0,12.8,11.17,0.0
35.0,Male,,14.29,2.0,11.0,8.0,0.0,1.0,,24.35,53.33,
42.0,Male,Desktop,13.8,5.0,13.0,8.0,,1.0,0.0,10.02,46.29,1.0
22.0,Male,Mobile,1.99,13.0,14.0,2.0,,1.0,,0.57,54.87,1.0
57.0,,,6.69,19.0,13.0,8.0,,1.0,1.0,4.61,78.06,
41.0,Male,,7.1,5.0,14.0,5.0,1.0,,0.0,11.2,76.47,0.0
21.0,Female,Desktop,30.0,15.0,14.0,9.0,,1.0,1.0,12.01,97.15,1.0
18.0,,Mobile,,11.0,13.0,3.0,1.0,0.0,0.0,0.57,93.91,1.0
35.0,,Tablet,28.13,,1.0,4.0,0.0,0.0,1.0,26.03,8.59,
29.0,Male,Desktop,30.0,10.0,0.0,1.0,,0.0,0.0,18.93,42.41,
46.0,Female,Tablet,18.45,14.0,6.0,9.0,,0.0,1.0,44.22,32.49,
23.0,Male,Mobile,15.67,12.0,13.0,2.0,1.0,,0.0,27.0,73.7,1.0
59.0,Female,,17.45,19.0,3.0,3.0,1.0,0.0,1.0,15.67,30.27,
32.0,Male,Mobile,14.03,8.0,4.0,,0.0,,1.0,29.83,15.93,
52.0,Male,,,4.0,4.0,8.0,1.0,0.0,0.0,13.39,0.01,
59.0,Female,Mobile,10.68,8.0,14.0,2.0,1.0,0.0,1.0,12.4,91.75,1.0
43.0,Female,Tablet,8.06,5.0,11.0,7.0,,0.0,0.0,11.43,35.72,
58.0,,,25.33,13.0,6.0,7.0,1.0,0.0,1.0,12.44,44.84,1.0
48.0,Male,Desktop,12.22,11.0,2.0,0.0,1.0,,1.0,19.95,82.63,
36.0,Female,,11.48,10.0,13.0,4.0,,,1.0,9.39,50.79,0.0
21.0,Male,Tablet,9.77,10.0,7.0,0.0,0.0,1.0,,17.72,44.0,0.0
41.0,Male,Mobile,15.68,11.0,4.0,7.0,0.0,1.0,0.0,24.9,10.7,1.0
53.0,Female,Tablet,22.62,10.0,11.0,6.0,0.0,1.0,,18.03,9.97,
48.0,Female,Mobile,8.28,6.0,13.0,5.0,,1.0,1.0,21.55,89.66,1.0
59.0,Male,Mobile,16.45,,6.0,8.0,1.0,0.0,1.0,4.11,29.21,
56.0,Female,Mobile,13.45,8.0,9.0,0.0,1.0,0.0,0.0,37.28,53.67,1.0
31.0,Female,Desktop,10.61,3.0,14.0,3.0,1.0,0.0,,25.7,90.99,0.0
45.0,Female,Desktop,4.91,6.0,13.0,1.0,1.0,1.0,1.0,39.83,44.0,1.0
37.0,Male,,13.76,8.0,2.0,1.0,0.0,0.0,1.0,4.44,63.92,1.0
28.0,Female,,8.49,4.0,5.0,9.0,1.0,1.0,1.0,17.8,33.1,
37.0,Male,,17.59,17.0,4.0,,0.0,,,13.43,69.98,
59.0,Female,Tablet,8.48,4.0,11.0,3.0,,,1.0,34.61,56.94,0.0
21.0,Male,Mobile,30.0,8.0,7.0,1.0,1.0,0.0,0.0,23.17,18.58,1.0
59.0,,Desktop,21.58,9.0,3.0,5.0,1.0,0.0,1.0,42.92,18.37,1.0
37.0,Male,Desktop,28.78,2.0,7.0,,1.0,,1.0,20.54,32.96,1.0
,,Tablet,3.78,17.0,4.0,1.0,0.0,0.0,0.0,0.57,99.23,1.0
43.0,Male,Tablet,12.34,10.0,4.0,3.0,0.0,1.0,0.0,5.56,59.39,
55.0,Female,Mobile,10.5,1.0,10.0,2.0,1.0,0.0,1.0,11.45,16.96,1.0
23.0,Male,Desktop,8.89,2.0,14.0,2.0,,0.0,,10.88,32.57,1.0
57.0,Male,Desktop,11.64,17.0,2.0,4.0,1.0,1.0,0.0,9.85,55.37,1.0
41.0,Male,Tablet,19.1,9.0,12.0,0.0,0.0,,0.0,30.95,17.55,1.0
53.0,,Desktop,15.88,7.0,2.0,0.0,0.0,1.0,0.0,10.99,,1.0
51.0,Female,Desktop,22.07,17.0,4.0,1.0,1.0,,1.0,5.51,99.97,1.0
30.0,,Desktop,17.31,7.0,1.0,2.0,1.0,1.0,,2.3,12.88,1.0
55.0,,,25.62,13.0,11.0,,0.0,,0.0,19.89,50.32,
53.0,Female,,14.4,10.0,2.0,,1.0,,1.0,1.27,28.71,
49.0,Female,Desktop,14.32,19.0,9.0,,0.0,0.0,0.0,38.65,45.49,
23.0,Female,Mobile,25.82,11.0,11.0,0.0,0.0,1.0,1.0,9.11,28.04,1.0
23.0,Female,Tablet,19.33,19.0,5.0,9.0,0.0,0.0,,27.89,69.18,1.0
37.0,,Mobile,17.53,12.0,4.0,6.0,1.0,1.0,,15.74,8.42,
53.0,Female,Mobile,10.5,2.0,2.0,,0.0,1.0,0.0,18.17,39.03,0.0
18.0,Female,Tablet,26.28,10.0,4.0,7.0,0.0,0.0,0.0,15.61,99.97,0.0
22.0,Female,Mobile,9.8,15.0,13.0,6.0,0.0,0.0,1.0,19.23,4.1,
45.0,Female,Mobile,10.94,2.0,6.0,1.0,,1.0,1.0,2.89,72.16,
42.0,Female,Tablet,23.61,8.0,4.0,5.0,0.0,1.0,,4.61,52.09,
43.0,Male,Mobile,8.53,14.0,14.0,9.0,0.0,1.0,1.0,16.26,99.97,1.0
51.0,Female,Mobile,8.28,3.0,2.0,4.0,,0.0,1.0,10.29,46.73,1.0
18.0,Male,Desktop,26.85,12.0,13.0,5.0,0.0,0.0,1.0,24.91,54.18,1.0
43.0,Female,Desktop,30.0,4.0,14.0,8.0,1.0,1.0,,4.01,59.13,0.0
53.0,Male,,9.04,10.0,11.0,6.0,1.0,0.0,0.0,5.05,43.26,1.0
22.0,Female,Desktop,14.51,11.0,0.0,5.0,0.0,0.0,0.0,18.67,6.49,1.0
52.0,Female,,10.44,1.0,9.0,8.0,1.0,1.0,1.0,7.77,34.42,1.0
30.0,,Desktop,8.74,14.0,7.0,1.0,1.0,0.0,1.0,8.55,89.94,1.0
46.0,Male,Desktop,9.19,17.0,7.0,7.0,1.0,1.0,0.0,27.46,14.85,
32.0,Male,,20.66,9.0,14.0,9.0,0.0,1.0,,6.12,41.68,
24.0,,Tablet,26.6,9.0,6.0,5.0,0.0,1.0,0.0,8.17,12.59,1.0
50.0,Male,Desktop,15.01,6.0,2.0,8.0,1.0,0.0,1.0,15.92,96.23,0.0
36.0,,,9.84,19.0,8.0,1.0,0.0,1.0,,4.75,15.36,
59.0,Male,Tablet,1.19,5.0,13.0,2.0,0.0,0.0,0.0,18.27,20.99,0.0
32.0,,Mobile,3.99,3.0,7.0,6.0,1.0,0.0,,1.63,23.68,0.0
38.0,,Mobile,9.26,7.0,1.0,6.0,,1.0,,13.8,62.47,1.0
34.0,Male,,8.59,19.0,14.0,9.0,1.0,1.0,,26.95,45.25,1.0
58.0,Male,Tablet,22.81,15.0,12.0,8.0,,,1.0,9.01,24.6,0.0
39.0,Female,Desktop,18.27,9.0,11.0,8.0,0.0,0.0,1.0,18.77,62.22,
31.0,Female,Mobile,26.14,5.0,6.0,1.0,1.0,0.0,,,30.93,0.0
24.0,Male,,21.42,1.0,4.0,6.0,0.0,0.0,0.0,10.01,20.65,
43.0,,Desktop,8.89,9.0,13.0,7.0,,1.0,,31.03,91.78,0.0
36.0,,,28.15,7.0,12.0,3.0,0.0,0.0,0.0,,47.43,0.0
59.0,,Tablet,30.0,3.0,11.0,8.0,1.0,0.0,1.0,0.57,90.93,1.0
44.0,Male,Desktop,13.39,2.0,4.0,5.0,1.0,1.0,0.0,12.39,60.04,1.0
55.0,Male,Mobile,21.26,11.0,1.0,8.0,0.0,1.0,,9.34,57.76,1.0
47.0,Male,Mobile,25.06,18.0,7.0,1.0,,0.0,0.0,22.39,54.67,0.0
44.0,Male,Tablet,19.63,6.0,11.0,5.0,,0.0,1.0,27.97,0.11,1.0
50.0,Female,Mobile,,1.0,14.0,5.0,,0.0,0.0,14.38,27.21,1.0
26.0,,Desktop,5.32,12.0,5.0,8.0,1.0,0.0,1.0,44.75,38.79,1.0
53.0,Female,Mobile,18.76,8.0,2.0,3.0,,1.0,0.0,20.52,80.51,1.0
18.0,,Desktop,30.0,11.0,3.0,8.0,1.0,0.0,0.0,15.54,65.82,1.0
20.0,Female,Desktop,12.89,9.0,7.0,9.0,1.0,0.0,1.0,29.02,5.66,0.0
38.0,Female,Tablet,,6.0,11.0,2.0,1.0,1.0,,26.43,41.76,1.0
32.0,Male,,7.94,12.0,6.0,7.0,1.0,1.0,,12.93,73.31,0.0
37.0,,Desktop,19.26,12.0,7.0,1.0,1.0,1.0,1.0,2.37,71.16,1.0
33.0,,Mobile,14.14,16.0,12.0,9.0,1.0,1.0,0.0,5.07,85.0,
40.0,Male,,15.78,19.0,4.0,,,0.0,1.0,16.91,46.26,0.0
31.0,Female,Mobile,8.41,5.0,12.0,3.0,0.0,1.0,,14.5,82.49,1.0
36.0,Female,Desktop,15.07,19.0,5.0,2.0,1.0,,1.0,10.74,22.81,1.0
26.0,,Desktop,20.22,10.0,13.0,6.0,0.0,,1.0,27.76,91.94,1.0
59.0,Female,Mobile,23.2,3.0,0.0,4.0,1.0,,0.0,15.64,37.73,1.0
23.0,Male,Tablet,23.7,10.0,2.0,5.0,0.0,1.0,0.0,21.92,94.93,
42.0,Male,Tablet,28.27,5.0,6.0,0.0,0.0,1.0,1.0,1.74,73.01,1.0
38.0,Male,,2.96,12.0,5.0,0.0,,,1.0,18.97,46.71,1.0
22.0,Male,Tablet,29.27,6.0,5.0,9.0,1.0,0.0,,44.17,57.35,0.0
59.0,Female,Desktop,4.0,19.0,5.0,4.0,,0.0,1.0,13.94,0.56,0.0
18.0,Male,Desktop,29.11,10.0,7.0,3.0,1.0,0.0,0.0,3.19,55.43,0.0
57.0,Male,Desktop,14.18,9.0,6.0,8.0,0.0,0.0,,14.9,67.96,1.0
46.0,Female,,5.6,10.0,6.0,6.0,0.0,0.0,0.0,16.22,48.1,
35.0,,Desktop,24.01,14.0,10.0,,0.0,0.0,,4.59,70.66,0.0
24.0,Male,Desktop,10.54,10.0,14.0,0.0,,,1.0,1.07,51.25,1.0
37.0,Female,Mobile,12.74,10.0,2.0,6.0,0.0,1.0,0.0,8.1,66.05,
42.0,Male,Mobile,16.3,17.0,14.0,2.0,0.0,0.0,0.0,11.45,59.64,1.0
33.0,Female,,15.49,3.0,,2.0,0.0,0.0,0.0,27.06,57.96,
39.0,Female,,12.07,3.0,14.0,6.0,0.0,1.0,0.0,35.57,55.37,0.0
46.0,Male,Tablet,23.83,9.0,4.0,5.0,1.0,,1.0,44.75,89.76,1.0
43.0,Male,,15.8,1.0,6.0,9.0,1.0,0.0,0.0,24.02,40.53,1.0
37.0,Male,,16.61,2.0,11.0,8.0,0.0,,0.0,15.73,13.34,1.0
54.0,Male,Mobile,16.66,,5.0,9.0,1.0,0.0,1.0,11.27,30.04,
56.0,Female,Tablet,18.3,9.0,10.0,6.0,0.0,,0.0,35.73,60.04,1.0
32.0,Male,Desktop,11.03,6.0,9.0,9.0,0.0,0.0,1.0,,24.15,1.0
46.0,,Mobile,26.2,16.0,,1.0,0.0,,,19.33,69.67,
31.0,,Desktop,19.74,18.0,2.0,1.0,0.0,0.0,0.0,9.49,45.3,
22.0,Female,Desktop,28.84,8.0,14.0,8.0,0.0,0.0,1.0,10.51,70.85,1.0
59.0,Female,Tablet,16.51,10.0,10.0,0.0,1.0,1.0,0.0,27.6,52.57,1.0
18.0,Male,Tablet,11.02,14.0,14.0,7.0,,1.0,0.0,14.4,75.4,1.0
51.0,Male,Desktop,17.09,19.0,11.0,,,0.0,1.0,11.4,11.73,1.0
25.0,,Desktop,,3.0,4.0,8.0,,,,22.59,37.21,1.0
54.0,Female,Mobile,24.92,6.0,0.0,6.0,,0.0,,7.5,49.06,1.0
26.0,,Mobile,26.96,19.0,2.0,8.0,0.0,,,17.17,29.35,
20.0,Female,,16.43,10.0,1.0,5.0,0.0,1.0,1.0,1.52,50.61,1.0
18.0,Male,Desktop,16.23,16.0,14.0,4.0,0.0,,0.0,9.92,29.06,0.0
29.0,Male,Desktop,3.94,6.0,5.0,4.0,,1.0,1.0,12.31,24.97,
56.0,Female,Tablet,22.74,9.0,11.0,4.0,0.0,0.0,1.0,22.32,73.8,0.0
24.0,Male,,17.69,19.0,12.0,6.0,0.0,0.0,,15.38,35.72,1.0
23.0,Female,Desktop,24.8,9.0,14.0,5.0,1.0,,0.0,8.29,28.57,
22.0,Male,Mobile,20.96,6.0,7.0,8.0,1.0,1.0,0.0,34.33,9.62,0.0
43.0,Male,Desktop,9.87,8.0,11.0,9.0,,1.0,1.0,26.4,24.73,1.0
36.0,,Mobile,4.43,9.0,6.0,6.0,0.0,0.0,0.0,12.04,32.17,
47.0,Male,Mobile,16.18,19.0,6.0,4.0,0.0,,0.0,,83.73,1.0
18.0,Female,Mobile,12.15,13.0,13.0,8.0,0.0,1.0,0.0,7.56,8.22,1.0
19.0,Female,Mobile,21.54,1.0,7.0,8.0,1.0,1.0,1.0,38.58,74.07,0.0
53.0,,Tablet,13.38,,10.0,4.0,,,,6.3,31.75,
51.0,Male,Mobile,17.23,10.0,11.0,4.0,1.0,0.0,,12.01,48.22,1.0
23.0,Female,,27.18,16.0,14.0,9.0,,1.0,0.0,26.42,15.02,
59.0,Female,Mobile,11.14,6.0,11.0,1.0,,1.0,0.0,15.18,66.3,1.0
34.0,,Mobile,18.66,8.0,6.0,3.0,,,0.0,15.98,7.85,
31.0,Male,Mobile,10.67,18.0,12.0,8.0,,0.0,0.0,20.37,57.1,0.0
24.0,Male,,11.81,19.0,9.0,8.0,1.0,0.0,1.0,27.67,76.27,1.0
23.0,Female,Mobile,1.78,2.0,7.0,0.0,1.0,1.0,1.0,0.57,76.3,0.0
39.0,Male,Desktop,14.61,10.0,12.0,3.0,1.0,,1.0,14.36,20.25,
59.0,Male,,2.99,19.0,7.0,7.0,0.0,0.0,0.0,35.12,6.76,
40.0,Male,,9.17,2.0,11.0,3.0,0.0,0.0,1.0,19.96,20.61,
44.0,,Mobile,8.33,10.0,5.0,4.0,0.0,0.0,,7.61,63.06,
