match_no,date,stage,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
2,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",GT,KKR,2,13.5,Virat Kohli,Eshan Malinga,1,0,1,0,0,0,caught,,
6,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,CSK,1,13.6,Anukul Roy,Shardul Thakur,1,0,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",SRH,GT,2,0.1,Ajinkya Rahane,David Payne,4,2,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,RCB,1,5.8,Mitchell Marsh,Shivang Kumar,1,4,0,0,0,0,,,
3,"Mar 28, 2026",League stage,"Wankhede Stadium, Mumbai",CSK,MI,1,3.2,Devdutt Padikkal,Blessing Muzarabani,6,0,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,LSG,1,0.1,David Payne,Anrich Nortje,0,0,1,0,0,0,,,
1,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,MI,2,2.0,Virat Kohli,Abhinandan Singh,1,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",RCB,RCB,1,11.7,Devdutt Padikkal,Blessing Muzarabani,0,0,0,0,0,0,,,
3,"Mar 29, 2026",League stage,"Wankhede Stadium, Mumbai",RCB,DC,1,0.1,Heinrich Klaasen,Nitish Reddy,0,0,0,0,0,0,,,
3,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,RR,2,0.1,Aniket Verma,Blessing Muzarabani,6,0,0,0,0,0,,,
5,"Mar 28, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,RCB,1,10.3,Shreyas Iyer,Washington Sundar,1,0,0,0,1,0,,,
5,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,MI,1,7.7,Kartik Sharma,Anrich Nortje,1,0,0,0,0,0,,Dhruv Jurel,
5,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,GT,2,2.6,Ajinkya Rahane,David Payne,1,0,0,0,1,0,,,
6,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,RR,1,10.7,Washington Sundar,Prasidh Krishna,0,0,0,0,0,0,,,
4,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RR,MI,1,0.1,Finn Allen,Prasidh Krishna,1,0,0,0,0,0,,,
1,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",CSK,SRH,1,15.3,Ryan Rickelton,Mohsin Khan,0,0,0,0,0,0,,,Ramandeep Singh
3,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",DC,PBKS,1,0.1,Ajinkya Rahane,Shardul Thakur,6,0,0,1,0,0,,,
6,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,RR,1,12.2,Jos Buttler,Xavier Bartlett,0,0,0,0,0,0,caught,,David Miller
6,"Mar 28, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",LSG,GT,2,11.6,Abhishek Sharma,Hardik Pandya,0,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RR,SRH,1,9.6,Virat Kohli,Anshul Kamboj,0,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",PBKS,KKR,1,2.0,Rinku Singh,Kartik Tyagi,4,0,0,0,0,0,,,
3,"Apr 02, 2026",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,7.7,Angkrish Raghuvanshi,Mohammed Shami,1,0,0,0,1,0,bowled,,Jaydev Unadkat
6,"Apr 02, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,SRH,2,0.1,Washington Sundar,Ashok Sharma,0,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",LSG,SRH,2,1.2,Aiden Markram,Ravindra Jadeja,0,0,0,0,0,0,,,
6,"Mar 31, 2026",League stage,"Wankhede Stadium, Mumbai",CSK,KKR,2,0.1,Tilak Varma,Jofra Archer,4,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,PBKS,1,13.3,Phil Salt,Harsh Dubey,1,0,0,0,0,0,,,Arshdeep Singh
3,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,LSG,1,12.9,Abhishek Sharma,Eshan Malinga,1,0,0,0,0,0,,,
2,"Mar 28, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",DC,RCB,2,11.6,Finn Allen,Jaydev Unadkat,1,1,0,0,0,0,,,
2,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",SRH,KKR,1,0.1,Sameer Rizvi,Jofra Archer,1,0,1,0,0,0,caught,,
5,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,MI,2,4.1,Ishan Kishan,Arshdeep Singh,0,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",MI,GT,2,9.9,Ramandeep Singh,Nandre Burger,0,1,0,0,0,0,,,
3,"Apr 02, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",SRH,KKR,1,5.6,David Payne,Lungi Ngidi,2,0,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",CSK,KKR,2,0.1,Finn Allen,Prince Yadav,0,0,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",GT,PBKS,1,11.2,Nitish Rana,Prasidh Krishna,1,0,0,0,0,0,,Jos Buttler,Anukul Roy
2,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RR,KKR,1,1.4,Shahbaz Ahmed,Ravindra Jadeja,0,0,0,0,0,0,,,
1,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,DC,1,6.7,Jamie Overton,Ravindra Jadeja,0,0,0,0,0,0,,,
1,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,SRH,2,5.5,Pathum Nissanka,Kagiso Rabada,4,0,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",SRH,SRH,2,12.7,Sameer Rizvi,Jasprit Bumrah,1,0,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,MI,1,15.8,Rajat Patidar,Blessing Muzarabani,0,0,0,0,0,0,bowled,,
1,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",GT,CSK,1,0.1,Rajat Patidar,Mohammed Shami,1,1,0,0,0,0,,,
4,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,KKR,1,15.8,Sarfaraz Khan,Kuldeep Yadav,0,0,0,0,0,0,,,
4,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,CSK,2,0.1,Travis Head,Washington Sundar,0,0,0,0,0,0,,,
6,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,SRH,2,8.2,Suryakumar Yadav,Nandre Burger,1,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,SRH,2,0.1,Finn Allen,Sunil Narine,1,0,0,0,0,0,,,
2,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,RR,2,0.8,Jamie Overton,Jacob Duffy,0,0,0,0,0,1,,,
5,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",DC,KKR,1,0.1,Dhruv Jurel,Marco Jansen,0,0,0,0,0,0,bowled,,
5,"Apr 02, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,SRH,2,9.1,Jamie Overton,Harshal Patel,0,0,1,0,0,0,,,
5,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",LSG,MI,2,0.2,Ruturaj Gaikwad,Blessing Muzarabani,1,0,0,0,0,0,caught,,
3,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,DC,1,0.1,Aiden Markram,Suyash Sharma,0,0,0,0,0,0,caught,Nitish Reddy,
5,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",DC,KKR,2,11.0,Abdul Samad,Vaibhav Arora,6,0,0,0,0,0,caught,,
4,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",RR,GT,2,14.5,Shivam Dube,Noor Ahmad,1,0,0,0,0,0,caught,,
4,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RR,KKR,1,2.5,Rahul Tewatia,Mukesh Kumar,0,0,1,0,0,0,lbw,,
1,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,SRH,2,1.1,Pathum Nissanka,Kuldeep Yadav,0,0,0,0,0,0,,,
1,"Mar 29, 2026",League stage,"Wankhede Stadium, Mumbai",SRH,SRH,2,0.1,Washington Sundar,Yuzvendra Chahal,1,0,0,0,0,0,,,
6,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,MI,1,7.9,Mitchell Marsh,Ravindra Jadeja,0,0,0,0,0,0,,,
2,"Mar 29, 2026",League stage,"Wankhede Stadium, Mumbai",CSK,KKR,2,0.1,Sameer Rizvi,Jasprit Bumrah,1,4,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",KKR,DC,2,12.7,Tristan Stubbs,Natarajan,0,0,1,0,0,0,caught,,
1,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,PBKS,2,12.4,Rahul Tewatia,Bhuvneshwar Kumar,1,0,0,0,0,0,,,
4,"Mar 28, 2026",League stage,"Eden Gardens, Kolkata",DC,SRH,1,0.2,Ryan Rickelton,Vaibhav Arora,1,4,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",MI,RCB,2,10.3,Sarfaraz Khan,Rashid Khan,0,0,0,0,0,0,,,David Miller
3,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",CSK,LSG,2,0.1,Jamie Overton,Lungi Ngidi,1,0,0,0,0,0,,,
4,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",CSK,MI,2,11.2,Ishan Kishan,Shardul Thakur,4,0,0,0,0,0,,,
1,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",RCB,GT,1,16.0,Ryan Rickelton,Romario Shepherd,1,0,0,0,0,0,,,
1,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",GT,KKR,2,12.4,Nicholas Pooran,Arshdeep Singh,0,0,0,0,1,0,,,
2,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,KKR,2,10.9,Rajat Patidar,Ravindra Jadeja,1,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,GT,1,2.1,Harshal Patel,Mohsin Khan,0,0,0,0,0,0,,Matthew Short,
6,"Apr 02, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,SRH,2,8.3,Shubman Gill,Eshan Malinga,1,0,0,0,0,0,caught,,Harsh Dubey
6,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",LSG,DC,2,11.0,Sameer Rizvi,Aiden Markram,4,0,0,0,0,0,caught,,
2,"Mar 28, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,MI,1,0.1,Travis Head,Harshal Patel,0,0,0,0,0,0,,Travis Head,
5,"Mar 31, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,SRH,1,1.9,Ryan Rickelton,Hardik Pandya,0,0,0,0,0,0,caught,,
2,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",KKR,PBKS,2,10.6,Cameron Green,Krunal Pandya,1,1,0,0,0,0,caught,,
5,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",GT,MI,1,0.1,Heinrich Klaasen,Ashok Sharma,2,0,0,0,0,0,caught,,
6,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",LSG,SRH,2,10.7,Abhishek Sharma,Trent Boult,6,0,0,0,0,0,,,
1,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",CSK,DC,2,9.9,Xavier Bartlett,Kuldeep Yadav,1,0,0,0,0,0,,,
4,"Apr 02, 2026",League stage,"Eden Gardens, Kolkata",LSG,RR,1,11.4,Heinrich Klaasen,Vijaykumar Vyshak,1,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,KKR,1,0.1,Ishan Kishan,Mohammed Shami,0,0,1,0,0,0,bowled,,
3,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,SRH,2,0.1,Sameer Rizvi,Eshan Malinga,1,0,0,0,0,1,,,
5,"Mar 31, 2026",League stage,"Wankhede Stadium, Mumbai",SRH,RCB,2,0.1,Shahrukh Khan,Matt Henry,1,0,0,0,0,0,,,
2,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,RR,2,5.4,Rahul Tewatia,Rashid Khan,1,0,0,0,0,0,,,
2,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",CSK,SRH,1,2.4,Anshul Kamboj,Ashok Sharma,0,0,1,0,0,0,,,
5,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,LSG,2,6.5,Sameer Rizvi,Anshul Kamboj,0,0,0,0,0,0,,,
2,"Mar 29, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,SRH,2,9.6,Rajat Patidar,Hardik Pandya,0,0,0,0,0,0,,,
6,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,LSG,1,6.9,Devdutt Padikkal,Kuldeep Yadav,0,0,0,0,0,0,,,Mohsin Khan
1,"Mar 31, 2026",League stage,"Wankhede Stadium, Mumbai",DC,GT,1,4.7,Xavier Bartlett,Jaydev Unadkat,0,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",RR,GT,2,0.2,Aniket Verma,Ashok Sharma,1,0,0,0,0,0,caught,,
1,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",KKR,MI,2,0.1,Anrich Nortje,Ravindra Jadeja,1,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",SRH,GT,1,0.2,Sarfaraz Khan,Kartik Tyagi,1,0,0,0,0,0,,,
5,"Mar 28, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",MI,RR,1,10.3,Cooper Connolly,Anshul Kamboj,0,1,0,0,0,0,bowled,,
5,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",DC,RCB,1,0.1,Rohit Sharma,Abhinandan Singh,0,1,0,0,0,0,,,Heinrich Klaasen
5,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,KKR,1,0.1,Heinrich Klaasen,Kartik Tyagi,0,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,RCB,2,0.1,Abdul Samad,Anukul Roy,0,0,0,0,0,0,,,
1,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",LSG,GT,1,13.9,Sarfaraz Khan,Ashok Sharma,2,0,0,0,0,0,,,
1,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",DC,CSK,1,8.5,Jamie Overton,Nandre Burger,1,1,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",LSG,LSG,2,3.7,Angkrish Raghuvanshi,Eshan Malinga,1,4,0,0,0,0,,,
5,"Apr 02, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,RCB,1,12.5,Anshul Kamboj,Suyash Sharma,4,0,0,0,0,0,,,
1,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",PBKS,GT,1,0.1,Jos Buttler,Ashok Sharma,0,0,0,0,0,0,,,
1,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,RR,2,14.6,Yashasvi Jaiswal,Kagiso Rabada,4,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,LSG,1,0.1,Abdul Samad,Vijaykumar Vyshak,2,1,0,1,0,0,,,
4,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,LSG,1,0.1,Anshul Kamboj,Ravi Bishnoi,0,0,0,0,0,0,,,
3,"Mar 28, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",CSK,CSK,1,0.1,Ryan Rickelton,Shivang Kumar,0,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,LSG,1,10.5,Rajat Patidar,Noor Ahmad,0,0,0,0,0,0,,,
3,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",GT,GT,1,16.3,Priyansh Arya,Nandre Burger,1,0,1,0,0,0,,,
2,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",GT,LSG,1,10.4,Ajinkya Rahane,Jasprit Bumrah,0,0,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,MI,2,2.6,Jos Buttler,Anshul Kamboj,6,0,0,0,0,0,,Ruturaj Gaikwad,
2,"Mar 31, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",RCB,RR,1,3.3,Cooper Connolly,Sunil Narine,1,1,0,0,0,0,,,
1,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,PBKS,2,1.2,Rinku Singh,Vijaykumar Vyshak,1,0,0,0,0,0,,,
3,"Mar 28, 2026",League stage,"Eden Gardens, Kolkata",KKR,PBKS,2,9.5,Abdul Samad,Mukesh Kumar,1,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",PBKS,PBKS,1,10.3,Vaibhav Sooryavanshi,Jofra Archer,0,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",LSG,RR,2,6.0,Anshul Kamboj,Mohammed Shami,0,0,0,0,0,0,,,
4,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,KKR,1,7.1,Ryan Rickelton,Kagiso Rabada,1,0,0,0,0,0,,,
2,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",DC,SRH,1,0.7,Rajat Patidar,Prasidh Krishna,4,0,0,0,0,0,,,
6,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,KKR,2,7.2,Jamie Overton,Kartik Tyagi,0,0,0,1,0,0,,,
4,"Mar 31, 2026",League stage,"Wankhede Stadium, Mumbai",CSK,MI,1,1.4,Jamie Overton,Axar Patel,0,0,0,0,0,0,,,
2,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,DC,1,11.7,Aniket Verma,Washington Sundar,0,0,0,0,0,0,,,
4,"Mar 28, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,RCB,2,2.7,Finn Allen,Mukesh Kumar,0,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RR,SRH,1,13.3,Heinrich Klaasen,Trent Boult,0,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RR,MI,2,0.8,Heinrich Klaasen,Blessing Muzarabani,2,0,0,0,0,0,,,
4,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",MI,SRH,1,3.2,Ramandeep Singh,Khaleel Ahmed,0,0,1,0,0,0,,,
5,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,PBKS,1,14.1,Jos Buttler,Yuzvendra Chahal,1,0,0,0,0,0,runout,,
6,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",KKR,KKR,2,0.1,Mitchell Marsh,Abhinandan Singh,0,0,0,0,0,0,,,
5,"Apr 02, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",RCB,KKR,2,7.1,Salil Arora,Jaydev Unadkat,0,1,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,KKR,1,0.1,Glenn Phillips,Aiden Markram,0,4,0,0,1,0,caught,,
3,"Mar 28, 2026",League stage,"Eden Gardens, Kolkata",PBKS,RR,2,10.8,Rinku Singh,Rashid Khan,1,0,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",DC,LSG,1,12.4,Heinrich Klaasen,Mohsin Khan,2,0,0,0,0,0,,,
2,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,PBKS,2,1.5,Sameer Rizvi,Sunil Narine,0,1,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,RCB,2,0.1,Nitish Reddy,Jasprit Bumrah,1,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",LSG,LSG,2,6.1,Yashasvi Jaiswal,Nandre Burger,0,0,0,0,0,0,,,
1,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",CSK,DC,1,9.7,Vaibhav Sooryavanshi,Axar Patel,1,0,0,0,0,0,,,
5,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,RR,1,9.7,Finn Allen,Arshdeep Singh,1,0,0,0,0,0,,,
6,"Apr 02, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,SRH,1,11.0,Cameron Green,David Payne,0,1,1,0,0,0,,,
4,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",GT,MI,1,9.5,Ajinkya Rahane,Prasidh Krishna,1,0,0,0,0,0,,,Jaydev Unadkat
5,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,GT,2,0.1,Nehal Wadhera,Anrich Nortje,1,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,LSG,1,3.0,Rinku Singh,Natarajan,1,0,0,0,0,0,,,Sherfane Rutherford
5,"Mar 28, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,KKR,1,8.4,Sameer Rizvi,Matt Henry,6,1,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,PBKS,2,1.8,Rishabh Pant,Aiden Markram,1,0,0,0,0,0,caught,,
4,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,KKR,2,0.1,Rinku Singh,Anrich Nortje,1,0,0,0,0,0,,,Shubman Gill
3,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",DC,PBKS,1,0.1,Shreyas Iyer,Anshul Kamboj,1,0,0,0,0,0,caught,,
6,"Mar 31, 2026",League stage,"Wankhede Stadium, Mumbai",SRH,SRH,1,0.1,Cooper Connolly,Anrich Nortje,1,0,0,0,0,0,caught,,
3,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",PBKS,CSK,1,0.1,Heinrich Klaasen,Anrich Nortje,6,0,0,0,0,0,,,
3,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,PBKS,1,12.9,Mitchell Marsh,Abhinandan Singh,1,0,1,0,0,0,,,
5,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,CSK,2,0.1,Prabhsimran Singh,Kuldeep Yadav,0,0,0,0,0,0,,,Ashok Sharma
4,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",SRH,CSK,2,12.6,Abdul Samad,Yuzvendra Chahal,1,0,0,0,0,0,,,
3,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RR,GT,2,10.0,Abdul Samad,Ashok Sharma,1,1,0,0,0,0,,,
6,"Mar 28, 2026",League stage,"Eden Gardens, Kolkata",PBKS,KKR,1,12.9,Pathum Nissanka,Hardik Pandya,0,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",MI,MI,1,13.7,Ryan Rickelton,Bhuvneshwar Kumar,1,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RR,SRH,2,11.9,Ajinkya Rahane,Blessing Muzarabani,6,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",KKR,LSG,2,0.1,Shashank Singh,Kartik Tyagi,0,0,0,0,0,0,,,
5,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,SRH,1,3.0,Ruturaj Gaikwad,Anukul Roy,1,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",GT,LSG,2,11.1,Angkrish Raghuvanshi,Jacob Duffy,1,0,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,SRH,2,0.1,Riyan Parag,Anrich Nortje,0,0,0,0,0,0,caught,,Varun Chakaravarthy
