age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
53,admin.,married,secondary,no,401,no,no,cellular,7,jan,257,14,-1,6,unknown,yes
63,services,divorced,primary,no,15058,no,yes,unknown,18,may,186,3,1,10,failure,yes
33,unknown,married,primary,no,27638,yes,no,cellular,6,nov,102,6,-1,1,failure,no
63,admin.,single,secondary,no,11369,no,yes,telephone,10,jul,183,4,-1,1,unknown,yes
50,retired,single,primary,no,4245,no,no,telephone,19,mar,179,6,164,0,success,no
40,management,married,primary,yes,56,yes,yes,cellular,11,dec,553,4,-1,5,other,no
54,entrepreneur,single,secondary,no,-130,yes,no,cellular,18,sep,2327,1,122,5,unknown,yes
50,management,married,primary,no,-634,no,no,cellular,30,nov,2582,9,104,5,success,no
91,management,single,tertiary,yes,16927,yes,yes,cellular,2,feb,1586,1,492,3,unknown,no
51,blue-collar,single,secondary,no,51,yes,no,cellular,16,sep,1387,6,187,12,other,no
32,unknown,married,unknown,no,-71,yes,yes,cellular,17,sep,1460,1,171,0,success,yes
32,student,divorced,tertiary,yes,603,yes,yes,telephone,20,dec,713,6,130,0,success,no
45,admin.,divorced,secondary,yes,1380,yes,no,telephone,1,apr,314,2,179,1,failure,yes
24,entrepreneur,divorced,secondary,no,179,yes,yes,unknown,26,jan,1372,2,78,1,unknown,yes
34,technician,married,tertiary,yes,5984,yes,no,telephone,18,jul,502,5,11,1,unknown,yes
35,unknown,single,secondary,no,4809,yes,yes,cellular,30,oct,292,12,-1,2,unknown,yes
50,entrepreneur,married,tertiary,yes,549,yes,no,unknown,15,oct,1197,2,-1,7,unknown,no
40,retired,single,unknown,yes,9895,yes,no,unknown,19,oct,228,1,90,1,unknown,no
80,entrepreneur,single,tertiary,yes,415,no,no,telephone,4,jun,1845,11,-1,5,success,yes
38,admin.,single,tertiary,no,-173,yes,no,unknown,18,jan,489,3,20,4,unknown,yes
40,housemaid,divorced,secondary,no,9603,yes,yes,unknown,12,may,1261,4,-1,0,unknown,yes
39,student,divorced,secondary,yes,-302,yes,no,cellular,5,jul,415,2,62,1,unknown,no
42,management,single,secondary,no,3034,yes,no,telephone,16,jun,587,3,-1,6,success,no
49,blue-collar,divorced,secondary,yes,537,no,yes,cellular,9,jul,1920,16,175,1,success,no
43,housemaid,single,tertiary,yes,1734,no,no,telephone,2,feb,42,2,208,8,unknown,yes
35,technician,married,secondary,yes,7038,no,yes,unknown,24,apr,435,5,-1,3,other,no
68,management,married,secondary,no,4249,no,no,unknown,15,mar,966,10,-1,5,unknown,yes
52,admin.,single,tertiary,no,2026,no,no,unknown,19,oct,281,30,405,3,success,no
31,blue-collar,divorced,tertiary,no,764,yes,no,telephone,7,may,423,4,102,5,failure,yes
51,management,single,unknown,yes,13750,no,no,unknown,3,mar,572,2,47,0,failure,yes
33,self-employed,married,tertiary,no,-70,no,no,telephone,18,may,389,2,293,3,success,yes
69,unemployed,married,primary,yes,-3,no,no,cellular,19,may,477,1,50,0,unknown,yes
48,housemaid,single,primary,no,411,yes,no,cellular,26,mar,228,1,290,5,unknown,yes
66,admin.,married,primary,yes,1006,no,yes,cellular,31,feb,439,4,2,5,unknown,yes
80,services,single,tertiary,yes,664,yes,yes,cellular,28,oct,1136,2,88,2,other,yes
54,services,single,tertiary,no,224,no,yes,telephone,24,may,218,3,85,4,failure,no
60,blue-collar,divorced,tertiary,yes,2598,no,no,unknown,8,apr,1666,2,86,0,success,yes
34,unknown,divorced,tertiary,no,1339,yes,no,unknown,20,jul,681,7,2,5,failure,yes
88,technician,single,secondary,yes,0,yes,no,unknown,17,nov,549,4,-1,3,other,no
48,entrepreneur,single,tertiary,no,3697,no,no,telephone,6,nov,672,5,665,2,unknown,yes
45,services,single,secondary,no,4612,no,no,unknown,15,apr,184,5,135,5,unknown,no
33,admin.,divorced,secondary,yes,570,no,yes,unknown,26,sep,2,2,22,3,other,no
23,unemployed,married,secondary,no,12240,yes,yes,unknown,20,feb,129,14,108,0,failure,yes
39,management,married,primary,no,4591,yes,no,unknown,11,jan,126,12,283,1,unknown,no
52,blue-collar,single,tertiary,yes,245,no,yes,unknown,30,apr,404,1,186,6,unknown,yes
22,entrepreneur,married,secondary,yes,5210,yes,yes,unknown,4,mar,974,7,21,3,other,no
55,admin.,divorced,secondary,yes,715,no,yes,telephone,14,oct,1203,10,277,6,unknown,no
61,self-employed,married,secondary,yes,887,no,yes,unknown,21,nov,389,33,125,5,failure,no
51,technician,married,primary,yes,-63,yes,no,cellular,5,jul,625,3,234,1,success,yes
37,admin.,divorced,tertiary,no,2310,yes,yes,cellular,20,dec,662,3,155,2,unknown,yes
42,management,divorced,primary,no,11256,yes,no,unknown,30,jan,599,10,92,4,unknown,yes
35,services,married,primary,no,5928,yes,no,telephone,14,aug,179,1,87,7,failure,no
32,retired,married,primary,no,5200,no,no,telephone,3,nov,72,4,183,6,other,no
36,technician,married,unknown,yes,5815,no,no,unknown,16,mar,398,4,424,3,failure,yes
79,housemaid,married,tertiary,yes,205,no,no,cellular,17,sep,247,3,-1,2,unknown,no
55,technician,married,secondary,no,2634,no,no,unknown,16,oct,469,4,447,1,unknown,yes
84,technician,married,secondary,yes,70,no,yes,telephone,9,may,249,6,305,3,other,no
42,student,married,tertiary,no,141,yes,no,unknown,14,jul,333,3,173,5,success,yes
31,technician,married,primary,no,99,no,yes,cellular,19,dec,114,1,289,1,success,yes
72,blue-collar,single,primary,yes,1752,yes,yes,unknown,18,nov,251,14,155,0,other,yes
54,services,single,primary,no,68,yes,yes,unknown,28,jul,149,2,120,2,success,yes
24,technician,married,secondary,no,186,no,yes,unknown,15,nov,124,4,0,5,success,no
38,technician,single,primary,no,206,yes,no,unknown,25,jun,177,30,114,4,failure,yes
48,management,married,secondary,no,260,no,no,cellular,22,nov,1469,2,77,6,unknown,yes
59,admin.,married,primary,no,919,yes,no,cellular,12,aug,895,5,68,1,success,yes
32,entrepreneur,single,tertiary,no,779,yes,no,unknown,8,aug,2206,1,178,0,failure,yes
36,services,divorced,unknown,no,1136,yes,yes,telephone,12,may,528,4,169,0,other,yes
45,services,divorced,unknown,yes,961,yes,no,cellular,31,aug,937,3,171,5,success,no
18,admin.,divorced,unknown,yes,3677,yes,no,unknown,21,dec,119,2,404,17,unknown,yes
49,student,single,unknown,no,-115,yes,no,cellular,17,nov,215,3,85,3,failure,no
52,technician,single,primary,no,-21,no,no,unknown,15,jan,752,4,72,3,failure,no
35,entrepreneur,single,tertiary,yes,1867,no,no,unknown,21,jul,970,1,163,2,other,yes
59,technician,married,primary,no,10518,no,yes,telephone,16,nov,700,11,15,8,other,yes
42,retired,single,tertiary,no,4493,yes,no,unknown,8,jul,773,2,183,1,failure,yes
39,self-employed,single,unknown,no,247,no,no,unknown,16,jan,108,4,-1,1,other,yes
65,admin.,single,unknown,no,230,yes,no,telephone,16,apr,840,2,56,1,unknown,yes
48,student,divorced,primary,yes,31903,no,no,unknown,11,nov,423,3,-1,8,unknown,no
40,unknown,married,tertiary,no,115,yes,no,unknown,4,aug,1379,1,148,0,success,no
35,retired,divorced,secondary,no,1289,yes,no,telephone,15,jan,363,30,243,1,failure,yes
66,retired,divorced,unknown,no,3011,no,no,unknown,21,dec,607,3,73,1,success,yes
31,blue-collar,divorced,secondary,no,3311,no,yes,telephone,28,mar,830,14,341,5,failure,yes
43,blue-collar,divorced,unknown,no,484,yes,no,unknown,4,dec,332,4,554,1,failure,yes
38,student,married,unknown,no,27446,no,yes,telephone,16,mar,172,3,209,0,failure,no
30,management,single,secondary,yes,276,no,yes,unknown,10,aug,204,5,95,1,failure,no
33,admin.,divorced,secondary,no,348,no,no,cellular,16,apr,1456,16,-1,2,unknown,yes
23,technician,married,unknown,no,4915,no,yes,telephone,5,jun,1893,2,190,1,failure,no
47,admin.,single,unknown,no,6728,yes,no,cellular,16,aug,473,3,-1,0,success,yes
59,admin.,married,primary,no,1020,yes,no,cellular,10,dec,288,14,-1,1,unknown,yes
35,self-employed,single,unknown,no,4180,yes,no,cellular,15,nov,1209,5,-1,2,unknown,no
38,entrepreneur,single,primary,no,536,no,yes,unknown,26,feb,292,7,262,5,failure,no
93,self-employed,married,secondary,no,3815,yes,yes,cellular,10,dec,207,2,76,3,failure,no
35,technician,married,tertiary,no,2724,yes,no,telephone,24,apr,202,32,-1,3,success,yes
32,unknown,single,tertiary,no,174,yes,yes,unknown,26,jan,1170,3,222,1,failure,no
34,services,married,secondary,yes,1193,yes,no,cellular,27,apr,2273,5,169,1,unknown,no
34,services,single,tertiary,yes,138,no,no,telephone,23,aug,582,4,-1,4,failure,no
55,management,divorced,secondary,yes,3626,yes,yes,telephone,25,dec,443,1,0,0,unknown,no
49,self-employed,single,unknown,yes,1722,no,no,cellular,26,jan,1311,2,150,2,success,yes
53,blue-collar,divorced,secondary,yes,396,yes,no,cellular,15,apr,450,8,-1,0,unknown,yes
28,entrepreneur,single,secondary,yes,2853,no,yes,unknown,4,apr,839,1,-1,4,unknown,yes
77,student,divorced,unknown,no,3627,no,yes,cellular,24,may,1793,5,81,7,other,yes
41,services,divorced,secondary,no,17827,yes,yes,cellular,16,may,601,3,86,0,success,yes
46,technician,divorced,tertiary,no,-96,no,no,unknown,28,may,1019,10,203,1,other,yes
34,management,single,tertiary,no,-229,no,no,telephone,6,jun,423,1,46,0,success,yes
52,technician,married,unknown,yes,8793,no,no,cellular,15,feb,1238,10,40,10,unknown,no
52,technician,single,tertiary,yes,3815,no,no,cellular,14,aug,1206,5,383,0,failure,no
53,admin.,divorced,primary,no,-229,no,no,unknown,20,jun,231,6,-1,0,unknown,yes
63,management,married,primary,yes,505,yes,yes,cellular,8,jan,703,13,194,5,success,no
45,retired,divorced,tertiary,no,405,yes,no,telephone,31,apr,660,1,-1,4,success,no
38,admin.,divorced,tertiary,yes,4671,no,no,telephone,23,jul,161,9,5,1,failure,no
30,self-employed,single,primary,no,2137,no,no,cellular,19,jan,1573,1,-1,1,unknown,no
35,entrepreneur,married,unknown,no,2808,yes,yes,telephone,25,oct,851,1,175,0,success,no
58,unknown,single,tertiary,no,1476,no,no,unknown,9,jul,406,16,77,7,failure,no
31,housemaid,married,secondary,no,69,no,yes,unknown,27,mar,5,3,46,1,failure,yes
21,housemaid,single,secondary,no,-1817,yes,yes,unknown,12,dec,107,6,-1,4,other,yes
37,admin.,married,tertiary,yes,286,no,no,cellular,3,nov,169,5,-1,5,unknown,yes
34,entrepreneur,married,tertiary,no,-4114,no,no,unknown,5,dec,181,6,182,0,failure,no
51,self-employed,divorced,tertiary,yes,8463,no,no,telephone,14,nov,758,6,146,3,success,yes
58,retired,married,secondary,yes,17217,no,yes,cellular,5,oct,744,7,198,5,success,no
26,admin.,single,unknown,no,10824,no,yes,cellular,12,mar,1558,3,92,0,unknown,no
36,management,divorced,secondary,yes,1012,no,yes,unknown,11,may,1224,18,556,0,failure,no
43,self-employed,married,tertiary,no,115,yes,no,cellular,8,oct,272,1,182,8,unknown,yes
48,entrepreneur,married,primary,yes,1920,no,no,unknown,26,nov,378,29,149,0,unknown,no
25,technician,single,secondary,no,-462,yes,no,telephone,4,nov,1494,1,184,3,unknown,yes
33,housemaid,divorced,unknown,no,9271,no,yes,unknown,24,mar,86,1,-1,7,unknown,no
52,student,divorced,tertiary,yes,1964,yes,yes,unknown,17,apr,113,1,169,2,unknown,yes
41,unknown,married,primary,yes,3063,yes,yes,telephone,5,jun,351,4,-1,9,failure,yes
44,entrepreneur,single,primary,yes,865,yes,no,unknown,8,aug,691,2,-1,1,failure,yes
53,technician,divorced,primary,no,73,yes,no,cellular,24,jul,364,4,45,1,other,yes
48,entrepreneur,divorced,secondary,yes,-211,yes,no,cellular,21,may,1154,3,84,1,failure,yes
35,entrepreneur,single,secondary,no,2020,no,no,cellular,6,jun,15,3,300,5,success,yes
68,retired,single,tertiary,no,2794,no,yes,cellular,12,may,475,2,94,1,unknown,no
54,services,single,tertiary,no,2299,yes,no,cellular,26,jul,797,3,96,12,unknown,yes
27,blue-collar,single,primary,no,5935,no,no,telephone,22,apr,342,4,185,3,failure,no
45,housemaid,single,secondary,yes,16563,yes,yes,telephone,8,apr,128,4,116,1,unknown,no
60,unemployed,married,tertiary,no,488,yes,no,cellular,21,sep,1112,1,2,1,unknown,no
31,technician,married,secondary,no,2899,no,no,cellular,29,dec,1086,7,106,2,unknown,no
50,entrepreneur,divorced,secondary,yes,141,no,no,telephone,16,apr,432,2,281,5,failure,yes
39,entrepreneur,married,tertiary,no,2466,no,no,cellular,19,dec,530,2,245,3,unknown,yes
52,housemaid,divorced,tertiary,no,7702,no,no,telephone,26,sep,294,2,-1,3,failure,no
23,admin.,married,secondary,no,6642,no,yes,cellular,13,sep,462,3,-1,2,unknown,no
32,technician,divorced,unknown,no,-394,yes,no,unknown,18,jun,1577,21,167,3,failure,yes
50,self-employed,divorced,primary,no,614,no,yes,unknown,7,nov,1804,4,-1,4,other,yes
86,entrepreneur,married,unknown,no,-75,yes,yes,cellular,5,apr,622,2,80,2,success,yes
32,services,single,secondary,no,746,yes,yes,cellular,28,jul,379,8,76,12,failure,no
30,admin.,single,secondary,no,740,yes,no,telephone,8,jan,1802,4,81,0,success,yes
30,technician,married,tertiary,yes,469,yes,no,telephone,16,nov,186,27,195,2,other,yes
50,self-employed,single,tertiary,no,-1775,yes,no,telephone,16,jul,584,4,583,3,failure,no
36,admin.,married,secondary,no,-207,no,no,unknown,12,apr,701,5,83,5,success,yes
59,technician,single,tertiary,no,980,yes,no,unknown,17,may,918,32,1,8,unknown,yes
44,entrepreneur,single,secondary,yes,266,no,yes,unknown,18,feb,859,3,-1,3,failure,no
39,blue-collar,divorced,secondary,no,193,yes,no,cellular,9,may,428,1,-1,4,failure,yes
52,self-employed,divorced,secondary,yes,8264,no,yes,cellular,1,mar,373,6,98,0,failure,yes
49,self-employed,divorced,primary,no,56,yes,yes,unknown,8,feb,1154,10,290,13,other,yes
31,unknown,single,unknown,no,26,yes,no,telephone,22,oct,2545,4,-1,1,other,yes
64,technician,divorced,secondary,yes,-92,yes,no,unknown,14,jul,1318,3,191,1,success,yes
26,entrepreneur,single,secondary,no,2739,yes,yes,cellular,1,may,624,4,84,1,success,no
38,self-employed,divorced,tertiary,yes,4430,no,no,telephone,25,oct,367,2,176,1,unknown,no
58,student,married,primary,no,4267,no,yes,cellular,30,oct,582,3,89,0,failure,no
45,admin.,married,secondary,yes,-88,no,no,telephone,3,dec,1400,5,158,2,success,yes
41,retired,married,secondary,yes,2337,no,no,unknown,14,jul,332,4,60,1,success,no
28,retired,single,secondary,yes,1065,yes,no,telephone,15,oct,658,6,559,1,other,yes
40,technician,single,secondary,yes,2223,no,no,cellular,30,feb,775,9,-1,13,unknown,no
44,unknown,married,tertiary,no,8231,yes,no,cellular,17,jul,332,6,197,1,success,no
34,blue-collar,single,secondary,yes,-2638,no,no,unknown,31,may,770,6,147,0,success,yes
18,student,single,tertiary,yes,-74,no,yes,telephone,15,may,180,25,103,2,unknown,yes
44,retired,single,primary,no,-94,yes,no,cellular,20,aug,1323,1,185,1,failure,yes
35,blue-collar,single,primary,no,1859,yes,yes,cellular,9,aug,194,17,246,2,unknown,no
23,admin.,divorced,primary,no,394,yes,yes,telephone,16,oct,1436,14,102,8,success,no
21,retired,married,secondary,no,493,yes,no,cellular,23,jul,453,1,218,1,failure,no
42,blue-collar,single,unknown,yes,319,no,no,telephone,22,apr,246,3,212,7,failure,yes
86,blue-collar,single,primary,yes,669,yes,no,telephone,10,nov,860,3,200,4,success,no
40,services,married,tertiary,no,1727,yes,no,cellular,21,aug,1608,6,178,0,other,no
24,self-employed,single,secondary,yes,-2089,yes,no,telephone,9,oct,647,1,228,7,success,yes
42,management,single,secondary,no,1642,no,no,cellular,15,feb,111,3,848,0,success,yes
38,management,single,unknown,no,-347,no,no,unknown,16,mar,585,3,177,3,success,no
42,self-employed,married,primary,no,500,yes,no,unknown,6,nov,913,2,181,0,success,no
76,housemaid,single,primary,no,11279,no,yes,cellular,3,nov,59,2,445,0,unknown,no
36,technician,single,unknown,no,16232,yes,no,cellular,4,jun,680,4,2,11,failure,no
56,technician,single,secondary,no,5430,yes,no,cellular,11,jun,2149,3,94,2,other,yes
84,technician,single,unknown,yes,4372,no,no,telephone,15,may,963,5,116,1,unknown,no
41,blue-collar,married,unknown,yes,6469,no,no,telephone,6,sep,716,4,85,7,other,yes
36,blue-collar,single,unknown,no,400,yes,no,cellular,12,dec,203,11,83,0,other,no
27,services,single,tertiary,no,446,yes,no,telephone,17,jun,1029,3,189,1,failure,no
21,technician,divorced,secondary,yes,8173,no,yes,cellular,10,oct,392,3,2,0,unknown,no
25,housemaid,married,primary,yes,2510,no,no,cellular,21,may,694,17,-1,1,success,yes
52,blue-collar,married,primary,yes,26361,yes,yes,cellular,18,jun,187,1,55,5,unknown,no
43,technician,divorced,tertiary,no,802,no,no,cellular,31,mar,1243,4,327,3,other,yes
37,retired,married,secondary,no,3821,yes,yes,unknown,18,nov,417,1,42,10,unknown,no
58,retired,divorced,primary,no,5410,no,no,cellular,18,jul,834,3,200,0,unknown,no
23,technician,divorced,secondary,yes,286,yes,no,cellular,20,jun,568,3,134,0,failure,no
40,admin.,single,tertiary,no,6284,yes,no,cellular,13,jul,226,1,-1,1,unknown,yes
55,entrepreneur,divorced,unknown,yes,2627,no,no,telephone,25,jan,1283,8,22,3,other,no
45,technician,married,secondary,no,-2076,yes,yes,unknown,23,dec,369,3,92,0,failure,yes
28,management,single,unknown,no,713,no,yes,cellular,16,mar,269,2,269,6,failure,yes
25,self-employed,single,tertiary,no,415,yes,yes,cellular,17,mar,107,3,161,1,unknown,no
20,blue-collar,divorced,primary,yes,942,no,no,cellular,11,jun,736,3,100,0,failure,yes
37,unemployed,divorced,primary,yes,10529,no,no,unknown,17,oct,146,6,-1,3,unknown,no
21,entrepreneur,married,secondary,yes,3507,yes,no,cellular,9,nov,1108,10,55,1,failure,no
37,blue-collar,married,unknown,no,3396,no,no,telephone,29,apr,2528,3,-1,14,failure,yes
51,blue-collar,married,unknown,yes,1481,yes,yes,cellular,24,nov,562,4,82,4,other,no
27,technician,married,unknown,no,1255,no,no,unknown,19,mar,73,4,107,9,other,yes
32,admin.,divorced,tertiary,no,1753,no,yes,telephone,17,aug,1073,2,-1,3,other,yes
36,entrepreneur,single,unknown,no,1192,yes,no,unknown,11,apr,95,1,-1,5,failure,yes
38,management,married,primary,no,1153,yes,no,cellular,11,may,599,16,196,5,failure,yes
33,management,married,unknown,no,11151,no,no,unknown,31,apr,849,31,4,1,failure,no
37,admin.,divorced,primary,no,-1523,no,no,telephone,8,jan,741,12,126,5,failure,no
93,blue-collar,married,unknown,yes,4178,yes,yes,telephone,12,may,72,4,-1,3,unknown,no
46,blue-collar,single,unknown,no,4568,no,no,cellular,30,may,286,11,95,0,success,no
53,unknown,married,primary,no,393,yes,yes,telephone,19,aug,159,2,253,3,success,no
34,housemaid,divorced,secondary,yes,178,yes,no,telephone,8,jun,189,4,438,1,other,no
65,housemaid,single,unknown,no,1475,no,no,cellular,19,jul,163,3,-1,2,failure,yes
30,student,divorced,secondary,no,2307,yes,yes,unknown,24,jul,1073,2,20,3,failure,yes
31,services,married,secondary,no,3321,yes,no,unknown,14,apr,33,3,24,1,unknown,no
34,admin.,married,secondary,yes,3453,no,yes,telephone,2,feb,154,2,1,3,success,no
64,entrepreneur,single,tertiary,no,-253,no,no,telephone,27,may,986,8,83,0,unknown,no
31,management,married,tertiary,no,1113,yes,yes,unknown,13,jan,590,3,364,1,success,no
60,technician,single,primary,yes,583,yes,no,telephone,7,aug,302,18,238,5,other,yes
34,management,single,unknown,yes,664,yes,yes,cellular,19,aug,296,12,288,4,unknown,no
30,housemaid,divorced,tertiary,yes,4596,yes,yes,cellular,18,sep,235,3,359,4,success,no
36,retired,single,unknown,yes,212,no,yes,cellular,22,feb,453,5,162,0,other,yes
41,management,divorced,unknown,no,2608,yes,no,unknown,7,oct,82,8,229,3,failure,yes
33,blue-collar,divorced,primary,no,14852,no,no,telephone,4,apr,169,1,71,0,unknown,no
42,services,single,secondary,no,721,yes,yes,cellular,12,nov,282,2,88,7,unknown,yes
47,retired,single,primary,yes,3204,yes,no,cellular,15,jul,228,4,170,0,other,yes
47,services,single,secondary,no,8860,yes,no,unknown,28,may,414,6,108,0,success,no
41,management,divorced,unknown,no,1958,no,yes,telephone,15,may,449,4,214,5,failure,yes
49,unemployed,divorced,unknown,yes,425,no,yes,cellular,22,jul,58,7,-1,5,other,no
30,services,married,tertiary,no,2341,yes,yes,telephone,25,may,895,11,56,3,other,yes
41,housemaid,divorced,secondary,yes,7932,yes,no,cellular,22,may,601,20,46,7,other,yes
39,admin.,single,secondary,no,7986,no,no,cellular,9,mar,397,1,174,3,other,no
43,entrepreneur,single,primary,no,1095,yes,no,unknown,11,oct,1315,3,603,8,other,yes
