HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,Base_Stats,normal_weakness,fire_weakness,water_weakness,electric_weakness,grass_weakness,ice_weakness,fighting_weakness,poison_weakness,ground_weakness,flying_weakness,psychic_weakness,bug_weakness,rock_weakness,ghost_weakness,dragon_weakness,dark_weakness,steel_weakness,fairy_weakness,height_inches,height_meters,weight_pounds,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities,Type 1,Type 2,Classification_info,Forms,gen,Is_Legendary,Is_Mythical,Is_Ultra_Beast,number_immune,number_not_effective,number_normal,number_super_effective
67,101,63,72,105,19,513,0.1,4.0,2.01,0.12,1.03,0.97,1.0,0.0,0.53,0.98,1.01,0.35,1.91,0.1,1.0,1.01,0.36,4.0,143,3.0,56.8,26.5,227,88.14,8446,135,Gluttony; Liquid Ooze; Sticky Hold,Ice,,Comedian,Alolan Ninetales,9,0,0,1,0,3,9,2
63,138,87,118,95,71,461,0.48,0.53,0.25,3.14,0.97,0.55,2.01,2.18,0.15,0.32,0.51,0.28,1.04,2.0,0.6,0.99,0.98,4.0,1285,0.6,170.9,61.7,56,69.56,4994,620,Swarm,Fire,,Trainee,Galarian Darumaka,1,1,1,1,2,1,15,4
81,55,81,54,46,27,463,0.0,0.51,3.11,1.01,0.49,1.0,2.04,3.53,3.94,1.0,1.02,0.99,0.99,0.1,1.0,1.01,0.99,4.0,1326,1.8,743.7,45.7,104,42.07,5412,51,Contrary; Gluttony; Sturdy,Dark,Ground,Transform,50% Forme; 10% Forme; Complete Forme,7,1,0,0,1,2,16,7
101,139,119,73,79,60,508,0.99,2.08,1.05,0.08,0.55,1.98,1.07,1.99,0.42,1.94,1.0,1.02,1.0,0.7,0.2,1.02,2.04,4.0,121,0.7,181.7,28.0,61,7.32,10289,212,Insomnia; Keen Eye; Tinted Lens,Bug,Electric,Bone Keeper,Altered Forme; Origin Forme,7,1,0,0,3,2,12,7
56,80,77,72,74,78,534,0.0,0.99,1.98,1.0,1.99,1.03,1.05,0.22,0.94,0.59,1.02,1.02,1.01,2.0,2.0,2.02,0.58,0.55,3276,2.1,742.0,779.3,42,,5381,249,Hyper Cutter; Intimidate; Sheer Force,Ground,Ghost,Woolly Crab,Mega Metagross,2,1,0,1,3,3,6,1
46,82,82,138,45,34,318,0.17,0.26,3.86,1.99,0.25,2.05,1.06,1.0,3.45,0.39,1.01,0.52,2.01,1.9,0.0,0.56,0.5,4.0,521,2.0,37.7,247.2,73,6.04,5372,239,Sheer Force; Torrent,Ground,Water,Lion Cub,Male; Female,7,1,0,1,0,5,12,6
55,69,110,99,96,107,354,0.14,2.11,0.57,3.79,0.97,1.02,0.52,1.02,3.88,0.56,0.0,2.09,3.21,0.6,1.0,0.45,0.27,0.98,586,1.6,210.6,217.6,47,4.47,7119,9,Anticipation; Frisk; Speed Boost,Steel,Fire,Candy Apple,Mega Abomasnow,8,0,1,0,1,6,14,6
100,127,79,41,147,70,675,0.5,2.01,4.0,4.0,0.26,0.56,0.13,0.52,4.0,4.0,0.47,1.03,1.04,1.0,0.5,1.0,0.46,3.93,660,1.6,1489.2,72.7,37,17.27,29037,79,Illusion,Fairy,,Ruffian,Green Plumage; Blue Plumage; Yellow Plumage; White Plumage,4,0,1,1,1,2,13,7
100,57,74,46,45,102,292,0.52,1.01,4.0,0.19,1.01,0.85,1.93,0.43,3.8,2.89,0.49,0.58,3.13,0.0,1.9,0.5,0.29,1.95,624,3.2,551.8,87.4,53,21.13,15932,63,Available; Motor Drive; Vital Spirit,Dragon,Ground,DNA,Mega Mewtwo X; Mega Mewtwo Y,5,1,0,1,0,6,7,3
102,65,84,90,46,86,468,0.47,0.99,0.48,1.02,0.48,0.49,4.0,0.08,1.94,1.0,0.54,3.63,1.0,1.0,1.0,1.92,0.64,0.59,572,1.2,153.8,28.9,49,,17815,185,Available; Defiant; Inner Focus; Pressure,Ground,Ghost,Scout,Mega Beedrill,5,1,0,1,3,2,16,3
85,104,102,85,41,92,534,0.54,1.0,1.03,0.98,3.97,0.98,1.99,0.98,0.51,0.98,0.99,1.94,0.43,1.0,1.0,1.93,0.46,1.01,318,0.3,150.0,225.3,3,19.33,3836,60,Vessel of Ruin,Ghost,Dragon,Bud,Alolan Graveler,2,0,1,0,1,5,9,7
68,135,95,59,147,60,534,0.53,2.01,0.43,0.55,2.01,0.94,3.71,1.99,4.0,1.91,0.5,2.02,1.95,0.5,2.0,0.43,1.03,2.03,2034,4.2,1188.5,21.3,54,42.57,5193,73,Flame Body; Flash Fire; Steam Engine,Rock,Grass,Dancer,Mega Gyarados,8,0,0,1,0,4,9,6
97,101,103,48,55,65,586,0.16,0.97,4.0,2.36,1.87,0.47,2.05,1.02,3.8,0.99,2.06,1.01,1.9,2.0,1.0,2.04,2.0,1.0,2068,4.2,237.4,101.6,198,38.93,5373,36,Pickpocket; Sniper; Tough Claws,Grass,Electric,Geyser,Heat Rotom; Wash Rotom; Frost Rotom; Fan Rotom; Mow Rotom,2,0,1,1,0,2,9,4
89,144,38,95,101,106,617,0.2,2.1,0.53,1.9,0.53,0.97,0.17,0.11,2.06,2.03,0.0,4.0,1.01,1.0,0.6,1.0,1.01,0.6,2241,1.3,626.2,33.6,3,20.31,30720,33,Alternate Rockruff Only; Keen Eye; Own Tempo; Special Ability; Steadfast; Vital Spirit,Electric,Water,Royal,Galarian Darumaka,1,0,1,1,1,3,16,2
76,63,98,51,42,29,318,1.0,0.54,0.54,0.0,0.48,3.72,1.0,0.99,4.0,0.98,2.07,0.25,2.05,2.1,1.0,1.95,0.44,0.97,176,6.9,73.8,5.1,255,79.98,3635,465,Available; Sap Sipper; Scrappy; Thick Fat,Dark,Ghost,Armor,Mega Ampharos,1,1,1,1,0,6,9,4
89,68,111,101,54,60,557,0.51,2.05,3.26,1.01,3.86,0.57,0.2,4.0,0.0,3.68,0.0,0.59,0.98,1.0,1.0,0.38,0.99,4.0,2076,1.2,463.4,28.4,242,3.72,3673,384,Bulletproof; Guts; Unnerve,Fairy,Flying,Toxic Mouth,Chest Form; Roaming Form,7,1,0,1,0,2,9,5
40,150,51,73,131,53,468,0.49,0.98,3.11,0.55,3.6,3.48,3.69,2.07,1.0,3.94,1.93,2.06,0.45,1.0,1.0,1.87,0.99,2.06,3460,1.8,357.8,233.4,255,20.77,27150,199,Available; Marvel Scale; Shed Skin,Ground,Rock,Mushroom,Mega Gyarados,4,0,1,1,3,3,6,4
44,47,75,88,60,84,484,0.48,1.01,1.0,3.65,3.76,4.0,0.58,0.44,1.01,1.01,1.84,1.02,0.48,0.0,0.0,0.46,1.99,2.05,949,0.3,296.0,5.9,73,,4967,198,Moody; Simple; Unaware,Flying,,Victory,Hisuian Zorua,2,0,1,0,2,2,12,5
111,131,140,78,31,104,597,0.55,2.04,1.01,0.99,0.97,0.48,1.97,1.0,1.05,2.42,0.05,0.45,0.97,0.1,0.5,0.46,0.97,1.02,528,1.8,1841.6,193.9,38,5.87,5313,170,Clear Body; Ice Body,Grass,Grass,Intertwining,Alolan Marowak,1,0,0,1,2,11,11,2
54,93,84,113,83,80,483,0.49,0.36,0.95,0.99,0.25,2.11,0.24,1.02,3.66,1.02,0.49,1.04,0.96,2.1,1.9,0.45,1.03,4.0,172,1.9,44.8,282.5,31,76.43,5099,3,Available; Illuminate; Volt Absorb; Water Absorb,Normal,Normal,Sharp Claw,Two-Segment Form; Three-Segment Form,3,0,0,0,1,8,14,2
52,98,66,66,77,69,573,0.2,1.0,3.3,4.0,0.54,0.53,3.97,1.05,0.99,1.01,0.54,1.01,0.38,0.1,2.0,1.93,0.5,1.0,887,17.4,230.7,0.1,26,79.39,6579,186,Available; Rain Dish; Swift Swim,Ice,Fairy,Sun,Hisuian Voltorb,6,1,0,0,3,3,6,3
81,71,119,93,54,43,435,0.99,3.81,0.99,3.52,4.0,0.25,1.05,0.99,0.54,0.47,0.95,2.03,3.98,0.1,1.0,0.27,1.0,2.03,162,1.9,405.6,105.4,189,88.14,7333,23,Ice Body; Oblivious; Thick Fat,Ground,Fairy,Ball,Mega Altaria,4,0,1,0,2,2,13,6
30,55,132,97,69,101,526,0.57,0.52,1.98,1.0,2.01,0.97,0.24,0.0,0.58,0.99,0.97,1.0,2.05,0.5,0.2,0.53,0.32,1.01,93,1.5,50.3,53.8,227,75.74,19097,92,Blaze; Iron Fist,Ghost,Water,Temporal,Aria Forme; Pirouette Forme,7,0,0,1,2,1,14,1
65,73,105,130,85,88,525,0.0,0.96,0.53,0.51,1.0,0.56,1.01,4.0,1.02,3.32,0.61,0.29,0.4,1.0,0.5,0.98,0.5,0.52,192,0.6,1909.9,56.7,180,3.17,4825,58,Tangled Feet; Screen Cleaner; Ice Body,Fire,Rock,Sleeping,Mega Blastoise,3,1,0,0,0,4,12,3
38,69,44,95,161,37,530,0.99,1.03,3.42,0.03,0.5,3.66,1.89,0.57,3.25,1.97,0.0,3.45,1.02,0.7,0.4,1.0,2.04,1.03,564,1.5,124.0,18.4,17,78.97,4878,117,Competitive; Strong Jaw,Fire,Ground,Pig Monkey,Hisuian Sliggoo,7,1,0,0,1,0,8,6
55,129,83,64,72,59,355,0.54,2.14,1.01,3.02,1.04,2.0,2.04,0.46,0.28,0.97,1.02,1.03,0.98,1.9,1.0,0.29,2.06,0.98,420,5.8,213.0,0.1,117,17.9,8203,83,Activates; Not Available; Psychic Surge; Psychic Terrain; Telepathy,Normal,Fairy,Necrozma is Genderless,Meteor Form; Core Form,5,1,0,0,0,6,8,4
97,89,62,55,57,26,504,0.0,0.96,0.53,0.47,0.36,0.43,0.12,0.32,0.58,0.99,0.16,0.28,0.97,1.0,2.0,0.99,0.25,0.25,282,1.3,907.0,77.8,213,88.14,6905,128,Volt Absorb,Bug,Flying,Grove,Amped Form; Low Key Form,2,0,0,1,1,3,10,4
60,78,56,142,73,73,577,0.49,0.98,0.53,0.51,0.52,1.94,1.0,1.02,4.0,0.98,1.03,0.53,3.76,1.0,0.5,1.87,0.45,2.05,876,0.9,75.2,459.6,39,5.31,4819,276,Teravolt,Normal,Ghost,Grass Snake,Alolan Grimer,1,1,1,0,3,5,9,5
77,76,58,45,76,66,614,0.99,4.0,0.46,3.26,1.03,0.47,3.81,1.0,2.03,0.95,0.03,0.36,0.96,1.0,1.0,0.99,0.25,0.99,472,4.0,523.3,493.7,92,4.89,8774,43,Mold Breaker; Rough Skin; Sheer Force,Psychic,Ghost,Milk Cow,Baile Style; Pom-Pom Style; Pa'u Style; Sensu Style,3,0,1,0,1,2,6,5
68,134,64,123,107,50,525,0.0,1.02,1.04,1.04,2.08,0.99,0.51,0.56,0.0,0.26,0.4,2.05,1.95,1.0,0.1,1.87,1.98,0.49,666,1.6,70.4,6.5,244,50.98,7330,54,Effect Spore; Regenerator,Electric,Rock,Rolling,Mega Alakazam,7,0,0,1,1,1,14,1
124,121,91,55,113,64,490,0.55,0.98,2.13,0.0,0.31,1.98,2.93,0.46,2.07,0.42,0.18,0.59,4.0,0.0,2.0,0.25,0.49,0.99,546,1.1,2054.8,51.1,53,52.3,30720,3,Teravolt,Normal,Poison,Stagbeetle,Mega Manectric,4,0,0,0,0,1,12,7
27,76,42,41,78,78,319,1.0,3.67,0.25,3.37,0.38,3.58,0.51,1.91,1.01,1.02,0.98,2.0,1.05,1.0,1.9,0.99,0.42,0.5,3818,1.9,0.2,20.0,3,20.98,29764,35,Flower Veil; Symbiosis,Water,Rock,Lonely,Alolan Raichu,5,1,1,1,0,6,6,4
65,89,167,83,54,29,509,0.99,0.45,0.53,1.0,4.0,0.99,2.85,4.0,1.98,2.03,1.01,1.99,0.32,1.0,2.0,0.56,0.25,2.72,416,3.1,107.2,17.0,69,22.0,8370,35,Clear Body; Light Metal,Poison,Fire,Feeling,Mega Abomasnow,9,0,0,1,1,2,12,2
70,50,119,86,37,79,482,0.21,2.07,2.02,1.93,1.02,1.01,0.58,0.08,0.48,4.0,0.0,3.5,4.0,0.1,1.0,0.98,0.52,0.51,182,3.0,214.7,15.3,55,,30720,4,Aftermath; Soundproof; Static,Flying,Normal,Trash Heap,Mega Manectric,2,0,1,1,0,9,9,3
106,81,106,39,51,110,574,1.0,1.02,1.02,3.39,0.28,2.02,0.47,4.0,0.99,0.49,1.0,1.03,1.98,0.5,0.4,0.53,0.99,0.53,348,0.3,289.6,647.0,6,47.91,4612,22,Swarm,Fire,Electric,Rainbow,Mega Tyranitar,5,1,1,1,3,1,9,3
46,93,100,123,112,49,463,1.0,1.01,0.47,1.01,0.39,0.95,0.99,0.57,1.91,0.99,1.01,0.48,0.58,2.0,0.6,1.0,1.01,1.92,122,0.9,139.8,20.4,185,4.81,5492,111,Levitate,Dark,Grass,Ant Pit,Teal Mask; Wellspring Mask; Hearthflame Mask; Cornerstone Mask,5,0,0,0,3,1,11,2
68,111,114,59,106,48,409,1.0,3.72,0.98,1.01,1.08,2.04,1.03,0.15,2.01,0.45,0.49,4.0,1.0,0.4,0.0,2.0,1.91,0.55,542,2.2,212.6,17.0,167,,6918,3,Activates; Misty Surge; Misty Terrain; Not Available; Telepathy,Ice,Water,Spatial,Galarian Weezing,8,0,0,1,0,4,9,2
62,66,141,99,93,42,475,0.02,0.61,1.02,0.47,0.25,3.57,1.95,1.92,0.12,1.01,0.46,1.03,1.01,0.5,2.0,0.54,1.0,0.62,246,2.5,444.0,257.4,44,80.55,7063,56,Guard Dog; Toxic Chain,Dark,Rock,Earthworm,Hisuian Decidueye,2,0,1,0,0,3,11,6
60,107,61,108,103,79,597,1.0,0.58,0.57,0.02,3.59,1.02,0.49,2.11,3.33,1.0,1.8,0.54,1.0,1.0,1.7,1.0,0.5,0.55,2852,3.0,43.0,13.5,197,23.11,3662,12,No Guard; Shed Skin; Swarm,Electric,Fire,Wild Pigeon,Galarian Corsola,3,0,1,0,2,6,14,7
87,53,116,97,58,38,438,0.25,2.02,0.62,0.05,0.35,0.54,2.05,2.02,2.02,2.02,0.97,4.0,3.92,0.5,2.0,0.99,0.97,0.51,84,5.2,197.9,40.8,129,80.49,5391,49,Available; Iron Fist; Mold Breaker; Scrappy,Steel,Fairy,Float Whale,Mega Blaziken,2,0,1,0,2,2,9,1
46,93,103,112,39,70,441,0.0,0.61,0.57,0.0,0.94,0.53,2.0,1.0,4.0,1.01,0.98,0.99,0.97,1.0,0.1,1.99,1.0,0.41,1120,2.6,656.9,562.8,44,88.14,8347,25,Compound Eyes; Shield Dust,Fairy,Psychic,Iron Snake,Alolan Ninetales,2,1,0,0,3,4,11,6
70,102,108,55,120,62,512,0.99,3.28,2.08,0.28,1.04,0.47,4.0,4.0,2.03,1.98,0.07,0.25,0.97,0.1,1.0,0.61,0.51,0.49,150,2.4,561.9,114.6,224,4.89,7785,107,Frisk; Swarm; Telepathy,Electric,Ground,Perfume,Hisuian Goodra,1,0,0,0,2,8,9,3
50,114,78,66,65,22,475,0.1,0.4,3.66,1.01,1.01,0.25,0.26,2.1,2.07,1.01,0.0,0.49,0.53,1.0,2.0,0.97,0.25,0.54,335,2.5,2199.2,825.9,101,19.7,3328,53,Available; Flash Fire; Guts,Electric,Grass,Scratch Cat,Alolan Sandshrew,7,0,1,1,0,1,6,3
111,97,120,78,143,114,521,1.0,0.98,0.5,2.02,0.54,1.0,0.38,0.18,1.0,1.03,1.0,0.49,1.02,2.0,0.5,1.91,0.48,1.0,1198,1.8,48.2,42.2,7,48.71,5343,34,Overcoat; Slow Start,Dark,Electric,Fossil,Alolan Exeggutor,4,0,0,0,3,9,12,1
72,89,56,47,131,101,323,0.58,1.06,0.51,1.0,1.01,4.0,0.99,0.99,1.01,4.0,0.0,0.53,0.36,0.1,1.0,1.0,0.32,0.97,290,0.5,415.1,149.5,36,,5104,103,Shell Armor; Torrent,Psychic,Ground,EleSpider,Mega Garchomp,8,1,0,1,1,3,13,6
55,103,53,111,75,100,609,0.0,0.55,1.96,0.98,0.51,0.97,3.73,1.0,0.15,0.99,0.51,0.56,0.54,0.0,2.0,0.25,0.48,0.81,512,0.4,408.2,73.3,202,4.52,4083,191,Shadow Shield,Ice,Ice,Bug Catcher,Alolan Graveler,2,1,0,0,0,3,11,7
74,72,75,75,97,72,528,0.99,1.04,0.25,3.32,0.56,3.34,0.07,0.47,3.9,1.03,0.55,2.04,4.0,1.0,1.9,0.27,0.44,0.45,102,0.7,48.1,69.6,4,40.22,7031,250,Available; Hustle; Insomnia; Vital Spirit,Ground,Flying,Scout,Family of Four; Family of Three,2,1,1,1,2,1,16,2
65,115,112,137,53,31,296,1.0,3.08,1.02,0.97,3.77,0.48,0.51,3.88,1.05,1.98,1.03,0.57,4.0,0.1,1.0,0.99,0.97,3.15,809,0.2,167.9,81.9,90,6.06,5179,82,Available; Sand Force; Sticky Hold; Storm Drain,Fairy,Psychic,Centipede,Single Strike Style; Rapid Strike Style,6,0,0,1,0,1,9,3
93,53,88,42,93,97,637,1.0,0.54,0.78,2.01,0.28,0.6,1.02,0.56,0.97,0.98,0.99,1.02,0.97,0.0,0.4,1.02,0.51,0.5,1145,2.8,456.7,73.4,46,81.46,12659,235,Heavy Metal; Light Metal; Stalwart,Ground,Dragon,Toxic Monkey,Altered Forme; Origin Forme,9,0,0,0,0,4,11,5
108,113,100,69,160,40,322,1.0,0.46,1.04,1.95,0.25,0.25,0.5,4.0,0.99,1.94,0.41,2.11,3.59,0.1,1.0,0.5,1.99,0.25,439,0.6,24.0,22.8,93,20.24,30375,245,Aftermath; Soundproof; Static,Rock,Water,Tiny Turtle,Mega Tyranitar,1,0,0,0,1,6,9,6
64,115,83,95,158,91,267,0.43,0.25,0.54,3.74,3.66,0.64,0.11,0.3,0.0,1.03,1.03,0.51,0.37,1.9,0.4,0.55,0.53,1.01,1402,5.4,8.9,0.1,255,3.08,11568,64,Defiant; Inner Focus; Pressure,Ice,Flying,Rendezvous,Alolan Raticate,6,0,0,1,1,4,7,6
77,93,87,102,83,80,372,0.13,1.02,0.25,0.55,2.04,0.51,0.53,0.99,1.03,3.02,0.09,3.59,0.98,0.6,2.0,0.42,1.0,0.48,510,3.0,43.7,122.5,54,88.14,4949,363,Overcoat; Shed Skin,Fairy,Poison,Floating,Hero of Many Battles; Crowned Shield,2,0,1,0,2,11,7,1
70,104,114,117,51,89,524,0.5,0.65,0.52,1.02,1.96,2.05,4.0,0.53,4.0,2.03,1.98,0.44,1.96,2.0,0.0,0.25,0.99,3.23,5208,1.5,152.8,18.9,69,48.62,9909,12,Activates; Grassy Surge; Grassy Terrain; Overgrow,Fairy,Flying,Teamwork,Mega Salamence,5,0,0,1,2,5,15,5
90,90,114,111,53,79,292,1.0,0.25,2.06,1.02,4.0,2.81,4.0,0.2,0.12,0.29,2.07,1.01,2.05,0.5,1.0,0.48,1.88,2.02,171,0.8,2.0,26.9,183,6.39,9502,466,Available; Sand Force; Sticky Hold; Storm Drain,Steel,Ghost,New Species,Aria Forme; Pirouette Forme,9,1,0,0,1,8,10,5
71,42,89,53,138,108,499,0.51,0.4,2.0,0.0,0.26,1.99,0.57,0.17,4.0,2.0,1.0,0.57,1.93,1.0,0.5,1.02,1.94,0.62,1969,1.2,63.3,13.2,97,47.93,13427,44,Flash Fire; Heatproof; Steam Engine,Water,Dark,Seven Spot,Hisuian Lilligant,4,1,0,1,2,6,14,1
38,67,43,77,121,56,432,0.04,4.0,4.0,1.0,2.1,0.97,0.96,4.0,1.86,3.76,0.0,0.49,0.44,0.0,2.0,1.02,0.99,0.51,314,20.0,204.2,122.6,39,,3364,3,Anger Point; Available; Intimidate; Moxie,Poison,Dark,Coin Chest,Galarian Zigzagoon,7,1,0,0,2,8,16,3
46,129,142,118,57,53,567,0.06,4.0,0.43,0.49,3.59,1.86,3.0,4.0,0.97,1.0,1.0,0.55,0.53,2.0,0.4,1.88,2.05,0.38,118,0.4,670.0,11.5,11,73.88,5292,190,Aroma Veil; Healer,Poison,Ghost,Sun,Galarian Darumaka,9,0,0,0,3,7,7,2
67,100,117,87,110,75,483,0.48,1.87,2.0,1.03,2.07,3.79,2.08,2.95,0.57,0.98,1.03,0.48,2.03,1.0,1.0,0.54,0.55,3.38,186,4.6,501.9,40.1,14,,8837,205,Available; Early Bird; Iron Fist; Swarm,Dragon,,Draft Horse,Galarian Darumaka,3,1,0,1,0,5,11,6
78,39,103,38,223,83,444,0.0,0.59,3.32,0.47,1.9,1.0,1.04,0.98,4.0,2.01,1.92,1.0,1.0,0.2,1.0,1.0,0.51,0.25,703,0.4,2204.4,603.9,121,17.98,10212,76,RKS System,Flying,Fairy,Cocoon,Land Forme; Sky Forme,6,0,0,1,2,1,6,5
40,85,148,107,64,76,323,0.58,0.49,0.25,0.98,4.0,0.25,3.59,1.02,1.9,0.46,2.02,3.82,3.88,0.1,1.0,1.01,1.02,0.48,438,1.0,24.3,781.9,226,2.48,2604,64,Available; Hustle; Insomnia; Vital Spirit,Ground,Grass,Victory,Hisuian Voltorb,2,0,1,0,1,6,14,5
86,120,164,77,78,50,553,0.48,2.83,2.02,3.86,1.01,0.38,0.09,4.0,0.17,2.59,0.0,0.35,0.43,1.0,2.0,0.99,0.48,0.99,337,1.0,73.8,374.6,82,19.82,6365,98,Swarm,Dragon,Psychic,Secret Agent,Mega Sceptile,2,1,0,1,3,5,9,3
46,48,216,100,37,45,456,0.5,1.02,2.02,0.21,1.01,1.94,1.0,4.0,0.98,0.97,0.45,2.03,1.92,1.0,2.0,0.98,0.25,2.04,1000,1.0,429.0,80.0,33,5.34,20708,202,Hustle; Poison Point; Rivalry,Dragon,Normal,Gripper,Aria Forme; Pirouette Forme,7,1,1,0,0,5,11,3
44,46,110,51,216,65,313,0.0,0.49,0.25,1.95,1.02,0.55,0.57,2.01,3.22,0.99,1.96,2.05,1.96,0.6,2.0,1.98,0.54,0.54,594,2.3,466.2,103.0,75,3.13,5242,43,Orichalcum Pulse,Rock,Water,Embrace,Mega Audino,4,0,0,1,0,3,8,1
36,65,103,54,71,37,670,0.2,2.15,2.05,0.0,1.02,0.35,4.0,4.0,1.03,2.73,0.45,2.02,1.0,0.6,0.5,2.09,0.98,3.6,2169,1.4,55.9,317.1,171,2.73,8194,274,Analytic; Available; Illuminate; Natural Cure,Fighting,Ground,Bug Catcher,Alolan Raichu,4,1,1,0,0,3,9,6
173,91,100,73,64,34,496,0.49,0.33,2.07,0.12,1.02,3.35,3.73,0.99,1.0,1.02,0.99,1.02,1.0,0.2,2.0,2.11,1.0,3.5,4,2.1,538.1,171.0,171,49.18,9132,30,Natural Cure,Fire,Ice,Bivalve,Mega Blaziken,2,1,1,1,1,3,6,6
38,60,86,58,75,81,508,1.0,2.13,3.7,0.52,0.26,0.55,1.92,1.02,3.25,1.0,2.01,1.02,0.98,1.0,1.8,0.48,0.25,0.98,1455,1.6,197.0,81.3,188,5.33,8417,4,Rattled; Shell Armor,Fairy,Fairy,Spot Panda,Mega Gengar,5,1,1,0,3,2,10,2
46,115,128,57,113,54,354,0.2,0.52,1.91,0.49,1.0,0.37,1.0,1.0,0.0,2.04,0.0,1.98,1.02,1.0,1.9,1.98,0.99,2.01,406,1.4,1274.4,54.7,41,19.31,4926,3,Klutz; Simple; Unaware,Normal,Bug,Proud,Chest Form; Roaming Form,1,1,0,0,2,4,10,7
74,100,109,52,59,33,298,0.29,0.99,2.13,0.13,1.01,2.04,1.03,1.92,1.98,0.32,0.0,0.38,1.92,1.9,0.4,1.01,0.5,1.0,46,2.1,9.1,124.6,3,51.25,3306,243,Guard Dog; Toxic Chain,Psychic,,Calyrex is Genderless,Mega Steelix,4,0,0,1,0,0,16,5
57,92,51,57,59,74,509,0.56,2.03,0.53,0.45,0.95,4.0,1.01,4.0,1.02,1.0,0.47,1.07,1.01,2.0,1.8,1.92,0.56,0.54,503,3.6,55.9,150.4,120,18.16,9751,118,Frisk; Keen Eye; Run Away,Grass,Flying,Coffin,Own Tempo Rockruff,3,1,0,0,0,9,8,6
65,68,138,100,164,45,414,0.04,1.98,0.41,1.02,1.02,1.98,3.31,2.06,1.92,1.02,1.99,1.03,0.97,2.1,2.0,1.01,0.55,1.91,292,5.7,40.6,5.6,22,,28944,54,Alola Form; Alola Form Abilities; Available; Chlorophyll; Frisk; Harvest; Hidden,Ghost,Ice,Abundance,Primal Groudon,6,1,0,0,3,2,9,7
78,124,111,102,63,15,482,1.0,0.97,1.98,0.13,2.08,1.97,1.96,0.99,0.47,0.99,1.9,0.98,2.04,1.0,1.0,1.93,0.46,1.89,220,0.6,57.4,11.2,228,4.2,9125,13,Activates; Grassy Surge; Grassy Terrain; Overgrow,Fighting,Ice,Cannon,Alolan Graveler,4,1,0,1,0,3,12,3
68,59,33,85,70,99,346,1.0,0.99,3.97,0.51,0.46,0.99,1.02,1.88,0.99,1.01,0.24,0.98,2.0,1.0,1.0,0.52,0.54,0.45,130,3.3,252.4,511.3,228,23.73,1547,261,Chlorophyll; Effect Spore,Fighting,Fairy,Bugle Beak,Galarian Darumaka,5,1,0,1,2,3,6,1
84,95,82,110,108,27,637,0.99,0.49,0.54,3.11,1.9,0.48,2.04,2.1,0.59,0.97,0.04,1.92,1.03,0.1,1.0,0.25,0.38,2.0,234,2.3,60.7,121.9,189,,4156,199,Adaptability; Available; Stakeout; Strong Jaw,Normal,Fairy,Swine,Galarian Darumaka,7,0,0,1,2,4,12,1
36,100,81,95,72,101,501,0.22,1.02,0.71,1.95,3.52,3.92,1.99,1.0,0.0,0.97,1.89,1.96,0.51,0.5,1.9,0.35,1.01,1.02,138,1.1,1773.9,134.7,243,18.64,6020,118,Serene Grace,Electric,Ghost,Big Jaw,Baile Style; Pom-Pom Style; Pa'u Style; Sensu Style,1,0,0,1,3,1,14,7
61,80,96,77,94,62,324,1.0,2.01,0.37,3.15,0.51,3.59,0.56,0.0,0.11,1.88,1.9,0.3,2.06,2.0,1.0,0.98,0.99,1.84,202,0.7,1691.0,734.9,67,88.14,15068,24,Rattled; Shell Armor,Fire,Dark,Synthetic,Hisuian Samurott,5,1,0,1,0,5,13,7
101,118,43,50,41,64,593,0.0,4.0,0.47,1.95,0.98,1.0,1.96,0.4,3.9,1.95,0.53,1.02,0.96,1.0,1.0,1.91,0.99,2.02,1669,12.3,160.7,63.2,86,46.92,18278,187,Sheer Force; Torrent,Ghost,,Retainer,Midday Form; Midnight Form; Dusk Form,6,0,1,0,2,3,12,4
51,90,167,50,82,36,533,0.51,3.59,2.11,0.46,0.32,0.56,2.11,1.02,1.97,1.0,0.47,1.94,2.12,0.0,1.0,1.92,2.05,0.99,3721,0.1,72.6,133.3,53,,6546,50,Intimidate; Run Away; Stakeout,Fighting,Rock,Turtle,Mega Audino,7,1,0,1,3,3,9,5
127,155,31,92,99,76,518,0.09,0.61,0.25,2.07,2.09,0.53,2.02,0.02,1.07,0.46,0.96,4.0,3.21,0.0,0.5,0.4,0.46,2.1,6391,1.7,1667.0,597.0,16,19.72,8932,403,Perish Body; Weak Armor,Bug,Ground,Ice Break,Bloodmoon,1,1,0,1,1,3,7,5
56,58,78,60,83,86,469,0.99,2.06,1.92,1.01,0.54,0.31,0.45,0.99,2.01,1.0,0.0,4.0,0.42,0.5,1.0,0.44,0.99,3.93,571,8.0,164.6,606.1,43,23.49,11335,234,Damp; Torrent,Grass,Steel,New Species,Galarian Farfetch'd,7,0,1,1,0,2,7,4
66,74,41,91,136,67,510,0.5,2.1,1.01,0.99,2.11,2.02,0.97,2.11,1.0,0.58,0.99,0.29,1.93,0.5,1.8,0.54,0.52,1.9,622,0.8,1344.9,622.0,55,49.69,10956,29,Adaptability; Mold Breaker; Rattled,Water,Normal,Chimp,Eternamax,7,0,0,0,2,3,9,3
