age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
20,Other,7.67,4.57,2.07,6.0,7.33,20,159,13.19,Medium,No,Mild,1
35,Other,9.95,3.24,0.52,4.43,4.5,138,180,5.41,Low,No,Severe,1
27,Other,12.0,1.21,2.16,2.9,6.67,143,40,5.97,Medium,Yes,Moderate,1
21,Other,10.62,5.17,1.14,3.08,6.13,66,164,11.91,Medium,Yes,,1
27,Female,5.1,5.78,1.87,6.0,8.84,29,176,8.35,Medium,Yes,Moderate,1
23,Female,8.06,2.05,0.2,5.24,5.14,20,79,13.84,High,Yes,,0
28,Male,9.69,0.66,2.69,2.85,5.47,64,168,7.54,High,No,Severe,1
23,Male,8.89,5.89,2.26,4.37,8.02,22,180,10.78,Low,Yes,Severe,1
25,Other,9.83,4.09,3.36,1.4,8.48,138,161,3.58,Medium,No,Moderate,1
21,Male,3.77,5.65,1.25,4.93,5.6,169,129,13.09,Medium,No,Severe,1
20,Female,11.13,2.27,0.97,4.18,8.1,128,115,5.19,Medium,Yes,Mild,1
24,Other,7.99,2.36,1.38,3.39,6.71,122,28,3.73,Low,No,Mild,1
34,Male,11.77,5.35,1.96,2.81,5.82,79,148,3.64,Low,No,Moderate,1
31,Male,7.11,0.5,2.58,3.38,5.55,20,170,3.87,Low,No,Severe,1
19,Male,12.0,5.11,0.81,4.78,5.14,71,56,3.58,Medium,Yes,Severe,1
28,Male,3.93,4.52,0.0,3.58,5.51,20,102,4.36,Medium,No,Mild,1
31,Male,5.46,4.05,2.42,3.39,8.09,221,177,9.95,High,No,Moderate,1
33,Other,11.61,5.64,2.2,3.0,5.7,148,162,7.56,Medium,Yes,Moderate,1
19,Female,6.48,5.67,2.14,5.76,6.93,138,69,7.35,High,Yes,Severe,0
35,Female,10.18,3.7,1.99,2.88,5.0,194,125,5.03,Medium,No,Mild,1
29,Female,10.04,5.35,2.28,4.74,6.49,65,143,5.48,Low,Yes,Moderate,1
29,Other,6.46,2.89,2.89,5.1,4.74,232,180,4.09,Medium,No,Severe,1
21,Other,8.16,1.81,0.0,6.0,4.78,50,87,8.13,High,No,Moderate,1
24,Other,9.98,6.0,3.24,2.52,8.33,136,180,8.17,Medium,Yes,Moderate,1
20,Male,10.55,3.77,3.36,2.62,4.88,22,53,3.91,High,No,Severe,0
19,Female,7.26,5.99,0.49,5.3,5.93,53,130,4.49,Low,No,Severe,0
26,Other,3.0,1.66,0.5,1.07,4.94,147,144,6.96,Low,No,Mild,1
29,Other,4.24,3.26,1.45,6.0,6.17,37,148,7.08,Medium,No,,0
31,Female,3.65,3.46,1.47,6.0,8.88,103,61,6.99,Medium,Yes,Severe,0
18,Male,10.97,3.13,0.0,4.49,5.45,66,140,5.98,Low,No,Severe,1
26,Female,9.1,3.26,2.08,0.74,5.97,160,69,3.58,Low,No,Moderate,0
20,Other,10.45,5.49,2.15,2.84,5.08,124,33,8.25,Medium,No,Moderate,1
18,Male,4.15,0.5,1.56,4.8,5.56,27,108,4.83,Low,No,Severe,1
32,Male,7.21,2.39,0.69,1.38,4.77,119,173,11.73,High,Yes,Mild,1
24,Other,8.23,2.44,1.3,4.97,8.24,250,93,9.85,High,Yes,Severe,1
31,Male,7.23,4.95,0.0,3.29,4.84,20,103,3.58,Medium,No,Mild,0
25,Female,4.24,4.51,1.59,1.08,6.82,68,121,11.56,High,Yes,,1
33,Female,9.94,4.76,0.54,2.49,8.54,161,179,13.19,High,Yes,Severe,0
32,Male,9.17,1.58,0.31,3.56,4.5,20,29,12.91,Low,Yes,Moderate,0
28,Female,9.62,6.0,0.0,2.54,5.63,43,45,6.97,Low,No,Moderate,0
21,Other,6.02,2.16,2.2,4.37,8.97,92,180,11.65,Medium,Yes,,0
29,Female,9.96,3.96,0.34,4.45,4.5,188,71,8.88,High,Yes,Severe,1
22,Other,5.58,4.56,0.64,6.0,4.77,250,141,7.66,Low,Yes,,1
20,Male,4.6,2.07,3.66,1.59,5.88,55,177,3.58,Medium,Yes,Moderate,0
18,Male,4.87,1.17,0.0,3.74,7.93,72,149,8.24,High,Yes,Severe,1
26,Female,10.4,3.41,1.29,6.0,7.86,224,180,7.91,Medium,Yes,Severe,1
28,Other,3.0,4.33,0.03,4.49,8.43,96,77,9.33,Low,Yes,Severe,1
20,Male,4.23,1.03,1.97,4.88,6.49,22,170,10.04,Medium,No,Mild,1
19,Female,7.68,6.0,1.71,4.24,5.75,57,180,4.42,High,Yes,Severe,0
19,Other,8.48,6.0,1.58,6.0,5.53,157,180,4.91,Low,Yes,Moderate,1
29,Male,6.86,3.93,0.72,1.39,4.7,47,180,6.5,Medium,No,Moderate,0
22,Other,4.31,3.2,0.19,5.63,4.73,79,180,9.11,Medium,No,Mild,1
25,Male,11.65,6.0,3.17,5.3,8.07,97,89,12.83,Medium,No,Moderate,0
22,Other,6.94,5.99,1.32,4.99,5.49,62,44,7.71,Medium,No,Mild,0
22,Other,5.48,6.0,1.57,2.64,4.68,53,146,5.76,High,Yes,,0
19,Female,3.1,1.97,2.27,6.0,8.0,56,129,10.94,High,No,,1
32,Other,12.0,5.72,2.58,6.0,5.95,101,115,11.56,Low,Yes,Moderate,1
28,Female,7.49,1.15,0.0,2.82,5.89,166,168,12.39,Low,No,,1
27,Other,10.8,2.98,2.16,5.61,7.39,94,146,8.96,Low,Yes,,1
18,Other,6.59,4.84,1.59,4.78,6.53,134,118,3.58,High,No,Mild,1
32,Female,7.37,3.15,1.9,5.23,4.73,28,171,14.88,Low,Yes,Moderate,0
24,Female,4.3,4.1,2.51,5.13,5.43,177,162,6.21,Low,No,Mild,0
23,Female,3.76,0.91,1.5,5.23,6.26,159,142,4.93,Low,Yes,Moderate,1
27,Other,8.32,1.88,3.3,6.0,6.82,24,155,10.33,Low,Yes,Severe,1
21,Male,8.24,2.18,1.07,3.28,5.91,159,180,12.46,Medium,No,Severe,0
25,Male,5.2,2.24,0.72,3.26,8.31,75,155,10.41,Medium,No,Moderate,1
27,Male,4.48,5.09,0.0,2.83,5.62,145,103,13.63,Medium,Yes,Moderate,1
19,Other,7.18,1.02,1.41,4.54,6.9,165,116,3.93,High,Yes,Moderate,1
25,Other,7.82,1.67,0.0,6.0,4.62,170,180,8.78,Low,No,,1
24,Male,11.29,2.76,0.35,6.0,4.58,130,180,11.52,Low,No,Severe,1
34,Female,3.9,4.25,1.26,2.24,8.59,36,175,5.49,Medium,No,Mild,1
28,Female,6.19,4.81,1.23,3.85,5.84,144,163,12.59,High,No,Severe,1
19,Other,5.93,3.33,3.67,5.98,7.91,50,48,7.83,Low,No,,1
31,Male,3.69,3.07,1.28,4.55,6.78,49,172,3.63,High,No,Severe,0
24,Male,12.0,5.04,0.0,5.92,7.09,209,35,10.33,Medium,No,Mild,1
24,Female,8.06,2.43,3.8,4.98,8.3,165,180,4.81,Medium,No,Moderate,0
30,Male,10.33,6.0,2.61,4.21,4.82,181,123,3.58,Low,No,Moderate,0
18,Male,5.49,3.72,3.07,3.14,4.6,20,164,10.7,High,No,Mild,0
24,Male,4.12,4.94,2.67,1.15,5.21,66,152,10.24,High,No,Moderate,0
18,Other,5.11,2.62,1.12,0.9,7.43,152,150,8.26,Medium,No,Severe,0
21,Female,5.78,2.5,3.18,4.89,4.93,56,170,5.79,Medium,Yes,,1
28,Other,8.31,2.04,0.0,5.43,4.57,56,154,8.22,High,No,Severe,1
29,Male,7.27,4.21,3.2,5.05,5.66,55,172,11.13,Low,Yes,Severe,0
18,Other,7.91,2.29,0.96,1.77,5.4,48,87,7.17,Medium,No,Mild,1
18,Male,6.54,5.07,1.5,5.43,4.67,141,149,4.79,Medium,Yes,,1
28,Female,10.17,1.69,3.29,5.37,5.14,89,180,14.03,Medium,No,Mild,1
35,Other,6.75,3.38,3.46,2.96,6.46,67,158,8.53,Low,No,Mild,1
24,Male,8.37,3.06,3.1,2.12,4.5,50,156,14.49,Low,No,Moderate,0
33,Male,7.6,2.73,2.28,6.0,7.79,160,112,10.81,Low,No,Severe,1
18,Other,7.88,5.29,2.22,2.26,5.49,180,37,3.58,Low,Yes,,1
35,Other,5.92,5.06,0.85,2.62,8.76,90,180,7.2,Medium,Yes,Mild,1
33,Other,10.01,3.44,0.83,6.0,4.5,201,179,4.61,High,No,Mild,1
26,Male,11.21,1.77,0.2,0.93,8.22,158,179,3.81,Low,No,Severe,0
22,Male,6.05,2.74,1.11,4.86,7.94,23,41,7.78,Low,No,Mild,1
31,Other,10.73,6.0,1.22,6.0,7.4,57,173,11.96,High,No,Moderate,0
24,Female,5.16,3.81,2.45,2.9,8.05,69,115,7.12,Low,Yes,Severe,1
21,Male,8.56,3.18,0.02,3.71,8.0,125,180,6.36,Low,No,Mild,1
18,Other,6.45,1.12,3.17,5.33,6.32,217,180,12.64,Medium,No,Moderate,0
19,Other,8.85,4.55,1.36,4.49,6.59,53,155,3.58,High,Yes,Severe,1
27,Female,11.96,3.11,2.46,2.71,4.77,124,180,13.97,High,No,,0
21,Other,8.8,1.89,3.25,3.64,7.89,145,121,7.47,Medium,No,Severe,1
18,Male,8.97,1.31,1.03,3.76,4.5,64,107,3.58,Medium,Yes,Mild,1
26,Other,8.26,3.47,2.98,5.91,4.5,195,176,10.69,Medium,No,Mild,1
22,Male,7.58,5.92,1.95,4.86,5.87,27,95,5.76,Low,No,Moderate,1
24,Other,9.13,3.23,1.77,2.8,6.07,86,138,10.09,Low,No,Moderate,1
19,Other,4.85,6.0,3.21,5.01,5.81,211,180,4.42,Medium,Yes,,0
21,Other,9.39,5.76,1.93,5.8,6.11,232,38,6.52,Medium,No,Mild,1
20,Male,5.93,4.29,0.0,2.12,8.27,31,159,11.65,Medium,No,Moderate,1
33,Male,8.41,5.06,2.91,3.89,4.5,83,93,3.74,High,Yes,Severe,0
24,Female,7.39,1.58,1.44,4.44,7.13,105,33,11.89,Low,Yes,Severe,1
29,Female,9.06,2.91,1.16,6.0,5.25,32,151,4.75,High,Yes,,1
21,Other,7.49,1.06,3.05,4.86,8.43,39,174,4.88,Medium,Yes,,1
26,Female,6.1,3.18,2.26,1.42,4.75,150,180,7.26,Low,No,Severe,1
23,Male,5.06,4.9,2.25,4.19,6.34,67,130,7.97,Low,Yes,Moderate,1
34,Other,3.0,5.37,0.0,1.26,4.93,20,125,11.2,Medium,No,Severe,1
22,Other,10.93,2.7,0.8,6.0,5.27,192,152,11.59,High,Yes,Moderate,1
18,Female,6.91,3.8,0.0,3.11,4.98,116,84,6.07,Low,No,Mild,1
25,Other,8.08,1.69,1.55,5.28,6.49,22,114,10.37,Low,No,Mild,1
27,Female,3.48,2.69,0.0,6.0,7.67,88,166,5.31,High,No,,0
20,Other,9.4,6.0,2.98,6.0,6.01,181,153,9.3,Low,Yes,,1
19,Other,4.2,4.78,2.32,1.1,4.89,71,118,5.9,Low,No,Mild,1
24,Female,11.11,3.63,2.11,5.1,8.38,109,180,10.48,Medium,No,Mild,1
34,Male,8.66,3.95,0.98,3.32,4.5,103,35,7.32,High,No,Moderate,1
28,Female,5.92,1.6,0.0,4.87,5.64,141,180,4.93,High,No,Moderate,0
29,Other,5.93,5.37,0.98,2.93,7.46,28,48,3.58,Low,Yes,Moderate,0
20,Male,10.12,2.42,1.04,4.73,6.33,160,180,11.76,Medium,No,Moderate,0
22,Other,9.7,2.38,1.36,5.37,8.2,34,119,11.16,Medium,No,Mild,1
21,Female,4.32,3.9,0.0,5.97,8.92,95,152,12.35,Medium,No,Mild,1
21,Other,6.53,1.15,1.86,2.63,7.89,20,124,14.88,Medium,No,,1
19,Female,10.1,5.74,3.18,2.37,8.23,33,152,5.69,Medium,No,Severe,0
25,Female,3.75,3.58,3.35,6.0,5.45,100,141,12.22,Medium,No,Moderate,1
18,Other,7.92,5.33,1.53,5.49,7.93,86,180,13.09,Medium,No,Moderate,1
25,Other,4.75,3.62,1.04,0.98,4.93,55,150,3.58,Low,Yes,Severe,1
27,Female,4.41,0.6,1.02,6.0,5.23,33,46,10.98,Medium,Yes,Moderate,1
28,Male,8.69,5.04,2.77,3.15,7.91,117,168,7.97,High,Yes,Severe,1
18,Female,8.95,5.25,1.9,3.76,9.0,20,169,6.87,Low,Yes,Severe,1
23,Other,8.47,4.04,2.8,4.31,5.11,46,151,3.58,Low,Yes,Severe,1
29,Other,9.8,5.77,0.21,3.79,6.01,196,72,11.73,Low,Yes,Severe,0
18,Female,4.64,5.35,1.91,3.89,4.97,152,159,8.2,Medium,No,Moderate,0
24,Male,5.95,5.05,0.22,3.05,8.14,48,39,11.48,Medium,No,Moderate,1
28,Male,6.44,1.11,0.0,1.83,5.41,43,105,6.72,High,Yes,Mild,1
18,Female,7.62,6.0,0.0,5.17,5.15,106,51,3.58,Medium,No,Severe,1
19,Female,10.55,1.02,0.0,4.95,4.5,91,180,5.16,High,No,Severe,1
20,Female,5.96,3.35,1.37,1.35,6.65,116,72,6.74,High,No,Severe,1
21,Female,8.47,3.75,0.1,3.84,6.74,65,128,10.0,High,Yes,Severe,1
22,Female,8.16,4.35,1.2,3.68,4.5,38,108,11.83,High,Yes,Severe,1
28,Female,8.4,2.77,2.0,4.75,5.67,28,170,10.92,Medium,No,Moderate,1
29,Male,9.47,1.83,0.25,3.07,8.46,76,64,7.76,High,Yes,Severe,1
28,Other,4.73,6.0,0.79,3.19,5.41,180,91,6.8,Medium,No,Moderate,1
22,Other,4.89,3.25,0.0,4.32,4.5,81,174,10.29,Medium,Yes,Mild,0
28,Other,6.76,3.74,1.62,4.53,8.68,51,110,7.02,Low,No,Moderate,1
23,Female,11.68,4.77,2.71,5.66,4.76,250,133,11.96,Medium,Yes,Mild,0
19,Female,3.19,3.88,0.41,5.86,8.2,29,178,4.28,Low,Yes,Severe,1
21,Other,4.67,4.19,1.02,5.97,4.5,42,167,11.19,Medium,Yes,Moderate,0
18,Female,11.09,3.66,3.3,3.83,6.77,68,92,6.03,Low,No,Mild,0
19,Male,6.51,5.14,2.52,5.13,5.65,103,142,11.28,Low,No,Moderate,1
26,Male,3.51,1.02,0.0,2.83,4.97,128,97,8.67,High,Yes,Moderate,1
28,Other,6.66,3.19,2.47,5.9,4.9,20,115,6.28,Medium,Yes,Severe,1
24,Female,7.33,5.3,0.0,6.0,5.5,25,126,11.45,Low,No,Mild,1
26,Other,6.67,2.77,4.0,1.09,6.79,62,175,9.52,Low,Yes,Severe,0
23,Male,12.0,5.65,1.69,6.0,5.49,65,180,9.97,Low,Yes,Severe,1
19,Other,8.08,3.96,2.27,4.58,6.38,116,180,13.04,Low,No,,0
35,Female,7.65,3.63,0.0,3.08,7.93,93,169,6.24,Low,Yes,Mild,1
21,Female,8.62,2.18,2.06,5.61,6.51,68,110,12.23,Medium,Yes,Severe,0
24,Male,5.16,1.39,1.37,1.69,8.98,53,126,6.43,Low,No,Moderate,0
23,Female,3.0,0.89,0.41,5.98,5.02,20,105,3.62,High,Yes,Severe,1
18,Male,8.37,5.19,1.05,3.93,4.97,172,135,3.58,Medium,Yes,Severe,1
18,Other,8.52,1.17,1.34,3.42,6.26,80,71,10.68,Low,No,Moderate,1
18,Female,7.56,1.98,1.53,6.0,6.96,194,161,8.29,Medium,No,Mild,0
21,Other,10.01,1.24,0.0,3.55,6.41,20,180,3.58,Medium,No,Moderate,0
19,Male,7.72,5.36,1.17,6.0,8.88,80,97,10.24,High,No,Mild,0
18,Male,3.0,4.42,3.01,4.94,4.54,62,111,8.7,Low,No,Severe,1
21,Female,8.57,4.96,1.15,4.43,4.5,197,180,12.33,High,No,Moderate,1
25,Male,6.89,4.46,0.0,4.44,4.98,20,72,12.35,High,No,Mild,1
25,Male,3.35,4.23,3.16,6.0,4.57,130,176,5.24,Medium,No,Moderate,0
23,Male,4.69,3.55,1.62,6.0,6.39,189,95,12.99,Low,No,Mild,0
35,Male,9.4,5.77,1.99,4.44,8.27,145,143,12.81,Medium,Yes,Moderate,1
18,Other,4.73,4.15,1.01,5.12,4.94,154,180,14.88,High,No,Moderate,1
28,Female,7.16,1.57,0.0,4.52,4.89,54,174,4.67,High,No,Moderate,1
26,Male,11.94,1.11,0.4,1.41,8.15,67,168,6.2,High,No,Moderate,1
30,Other,9.86,2.8,2.75,1.98,4.5,87,178,13.64,High,No,Mild,1
32,Other,5.73,5.15,0.46,2.31,6.55,66,62,3.58,High,Yes,Moderate,1
30,Other,6.3,5.66,1.88,1.28,5.8,160,143,7.32,High,No,Moderate,1
19,Male,6.62,2.26,3.13,3.39,5.98,121,149,10.11,High,No,Moderate,1
32,Male,9.95,1.14,2.77,5.45,5.46,53,84,11.51,Low,Yes,Severe,1
22,Other,12.0,5.27,1.18,2.05,8.86,49,43,6.39,High,Yes,Moderate,1
18,Female,4.78,5.52,0.0,4.06,8.38,33,174,6.24,Medium,No,Moderate,1
25,Female,10.01,1.31,1.45,6.0,8.71,131,82,6.76,High,No,Moderate,1
23,Male,8.98,2.45,0.81,5.2,5.18,237,48,11.68,High,Yes,Moderate,1
28,Other,4.68,5.12,2.68,5.62,5.32,250,114,6.53,Medium,No,Moderate,1
18,Female,10.72,2.43,0.17,5.33,5.55,71,165,5.97,Medium,No,Mild,1
18,Female,3.42,4.27,1.12,3.94,8.2,224,58,12.66,Low,No,Severe,0
18,Other,9.12,4.44,1.78,5.16,4.77,20,80,6.11,Low,No,,1
26,Male,4.52,6.0,0.43,1.76,7.16,94,129,7.33,Medium,No,Moderate,1
18,Female,6.38,5.15,1.94,3.56,5.94,22,153,4.32,Low,No,,0
23,Female,8.02,5.5,0.0,5.22,4.59,134,180,13.78,High,No,Severe,1
29,Female,3.49,4.8,2.11,4.26,5.73,214,180,5.72,Medium,No,Moderate,1
20,Male,8.81,2.75,1.69,4.2,6.5,119,166,12.53,Low,No,Mild,1
27,Other,10.3,2.89,0.67,5.53,6.85,45,94,6.43,Low,No,Moderate,1
18,Male,8.49,0.97,0.89,3.42,5.85,134,61,8.24,Medium,Yes,Severe,1
22,Other,5.06,3.82,0.4,5.7,4.55,55,180,4.86,Low,No,Mild,1
19,Other,10.77,5.91,1.97,4.89,5.27,221,135,3.58,Low,No,Severe,1
33,Other,11.0,5.93,0.0,4.92,5.44,121,162,6.52,Medium,No,Mild,1
25,Other,7.39,1.05,2.23,1.57,5.6,56,42,10.72,Low,No,Mild,0
31,Other,3.05,2.81,0.32,6.0,8.2,145,180,9.71,Medium,No,Moderate,1
20,Other,8.27,5.89,1.36,0.87,7.79,42,173,10.37,Low,No,Severe,1
24,Other,9.24,4.33,0.53,4.38,8.1,140,107,11.23,High,No,Severe,1
20,Female,7.7,4.33,0.97,4.24,8.1,234,166,6.4,High,No,Mild,1
28,Other,6.68,1.59,0.0,4.66,7.94,26,133,8.44,High,No,Mild,1
27,Other,9.1,2.93,3.34,5.52,9.0,164,160,5.65,Medium,No,Severe,1
30,Male,6.4,5.87,0.49,6.0,5.1,214,15,10.01,Medium,No,Moderate,1
18,Other,8.89,2.34,1.07,2.68,8.88,74,74,6.63,Low,No,Severe,0
32,Other,5.91,5.18,1.67,2.16,6.8,44,148,7.07,High,No,Mild,1
26,Other,8.41,2.6,2.47,6.0,5.84,206,130,3.86,High,No,Mild,1
29,Female,5.22,4.6,2.62,4.68,6.37,180,169,11.43,Medium,No,Severe,0
22,Male,7.07,0.66,1.59,2.7,8.19,122,180,4.94,Medium,Yes,Moderate,1
26,Male,4.45,4.77,0.39,4.58,5.76,130,58,5.46,Low,No,Moderate,1
27,Male,11.49,6.0,2.29,5.16,6.91,146,112,8.58,Low,No,,0
29,Male,5.2,3.24,2.1,5.51,5.47,46,138,7.28,Low,No,Severe,1
19,Other,3.28,6.0,1.74,5.59,4.72,20,180,13.56,Medium,No,,1
22,Other,7.1,2.46,0.7,5.51,5.98,177,167,12.06,Medium,No,Severe,0
28,Female,7.54,3.6,1.83,0.88,5.19,20,66,11.84,High,No,Moderate,1
32,Other,3.68,3.99,0.04,5.86,7.86,20,98,7.48,Medium,No,Moderate,1
20,Other,10.09,5.8,2.19,5.06,8.23,77,180,8.08,Medium,No,,1
25,Male,3.79,1.78,3.19,4.21,7.46,98,158,3.89,Medium,No,Moderate,1
26,Male,6.71,1.44,2.45,2.61,4.69,40,180,10.84,Medium,No,Moderate,1
24,Other,3.0,3.36,3.18,6.0,5.15,156,180,11.92,Low,No,,1
33,Male,5.2,5.92,1.53,3.02,8.05,250,180,7.69,High,No,Severe,0
19,Female,11.71,6.0,1.89,5.49,4.54,71,146,11.75,High,No,Severe,0
18,Male,10.37,1.12,0.57,4.16,7.86,174,25,13.02,Low,No,Moderate,1
31,Male,11.44,2.14,0.88,2.48,4.5,24,38,7.59,Medium,No,Severe,0
31,Other,4.82,0.88,2.61,4.7,8.64,83,180,10.08,High,Yes,Severe,1
33,Female,8.32,3.38,0.99,6.0,6.3,45,144,3.58,Medium,Yes,Mild,1
19,Other,9.78,1.23,0.1,2.6,4.5,101,172,7.4,Low,No,Mild,1
31,Male,10.37,2.81,0.55,5.54,4.5,22,164,9.89,Low,No,Mild,1
31,Other,6.03,1.42,2.67,1.36,8.39,159,144,13.04,Medium,No,Moderate,1
27,Female,4.19,5.44,0.62,5.16,6.53,132,180,11.52,Medium,Yes,Severe,1
22,Other,9.9,4.1,3.2,3.76,4.74,107,180,6.43,Low,Yes,,1
28,Female,9.62,4.53,0.21,5.23,6.83,119,180,4.41,High,Yes,Moderate,1
25,Other,12.0,5.0,3.9,3.86,6.79,52,167,9.57,Medium,No,Moderate,1
29,Female,3.6,5.69,0.4,2.92,5.27,215,144,10.26,High,Yes,Moderate,1
19,Male,3.0,6.0,0.43,5.3,6.19,47,151,8.52,High,No,,0
19,Female,7.17,2.92,0.0,3.37,4.5,44,50,12.96,Medium,No,Severe,1
19,Female,7.91,5.1,0.99,0.5,8.4,20,52,10.27,Low,Yes,Mild,0
28,Female,8.99,2.31,3.02,0.61,6.51,20,159,7.59,Medium,No,Mild,1
18,Female,3.93,5.81,0.0,6.0,5.39,25,180,8.48,Medium,No,Moderate,1
18,Female,9.47,5.8,2.05,6.0,7.46,57,180,3.98,High,No,Severe,1
25,Female,8.84,5.08,4.0,3.08,4.95,111,180,7.86,Medium,Yes,Moderate,1
19,Other,6.65,6.0,3.16,2.22,7.18,20,180,7.74,Medium,No,Severe,1
22,Male,4.29,3.69,0.0,6.0,7.64,165,166,3.74,Medium,Yes,Severe,0
32,Female,11.28,3.01,0.44,4.81,4.51,143,145,3.58,Medium,Yes,Mild,1
19,Male,9.02,4.15,1.7,5.6,8.84,89,172,12.26,High,No,Severe,1
22,Other,7.47,2.56,2.77,6.0,8.23,73,82,9.23,Medium,No,Moderate,1
18,Other,8.95,6.0,0.6,5.8,8.31,41,104,9.69,Medium,No,Moderate,1
21,Male,11.11,3.49,1.67,5.3,5.82,20,139,3.58,High,No,Moderate,0
18,Other,6.34,6.0,0.0,4.47,8.1,47,172,8.95,Low,No,Mild,1
22,Male,10.6,2.51,0.4,2.74,6.85,20,114,4.91,Low,No,,0
31,Other,8.33,3.83,2.08,3.61,6.92,39,168,7.26,Medium,Yes,Moderate,1
20,Female,8.2,5.41,0.21,6.0,5.33,136,151,13.86,Low,No,Mild,0
24,Other,5.5,1.03,2.44,5.78,8.03,90,28,11.27,Medium,No,Moderate,1
21,Female,12.0,5.92,2.07,6.0,5.67,214,136,8.46,Low,No,Severe,0
31,Male,5.48,5.67,0.0,5.47,6.59,85,149,7.63,High,Yes,Severe,1
19,Other,8.51,4.7,3.32,5.78,5.33,47,20,7.97,High,No,Severe,1
19,Other,12.0,3.75,1.76,5.34,5.8,20,180,9.96,Medium,Yes,Moderate,1
32,Other,7.99,1.39,1.03,5.69,8.47,189,142,10.14,Low,No,Severe,1
18,Other,5.93,2.02,0.0,4.84,7.86,181,54,14.59,Medium,No,Moderate,1
22,Female,7.91,3.93,1.49,3.97,4.5,161,89,3.58,High,Yes,,1
23,Other,6.92,3.6,2.23,3.94,7.11,51,165,9.57,Medium,No,,1
22,Female,9.43,4.94,0.0,3.34,6.9,121,177,11.17,Medium,No,Moderate,1
27,Male,3.06,5.04,1.87,0.69,6.07,20,180,8.68,Low,No,Moderate,1
32,Male,4.97,3.75,2.17,3.21,8.2,65,92,14.67,High,Yes,Severe,1
26,Other,7.53,1.82,3.17,6.0,6.75,20,180,8.07,Medium,Yes,,0
30,Other,6.28,5.51,0.0,5.61,6.51,36,141,3.8,High,Yes,Severe,1
19,Male,3.0,2.68,0.0,5.97,4.5,205,75,13.18,Low,No,Severe,1
24,Other,8.68,3.41,1.0,5.74,6.42,195,180,10.37,High,No,Mild,1
21,Other,6.26,3.3,1.18,5.41,4.62,216,128,12.34,Low,Yes,Moderate,1
26,Male,9.49,4.31,1.47,2.92,6.78,70,144,11.8,Medium,Yes,Mild,1
18,Male,9.31,4.97,0.0,1.66,4.88,78,89,3.58,High,Yes,Severe,1
26,Other,10.53,4.06,3.22,2.77,6.96,20,120,8.69,Low,No,Moderate,0
28,Female,4.2,4.78,1.4,3.5,6.65,42,159,14.4,Medium,No,Severe,0
27,Female,11.16,1.38,0.0,3.47,5.16,163,167,11.08,Medium,Yes,Mild,1
26,Other,12.0,5.75,2.1,5.41,5.65,27,124,4.69,Low,No,Severe,1
24,Male,11.44,2.42,2.68,4.96,8.22,67,139,10.12,High,No,Severe,0
21,Other,8.05,4.64,1.34,2.27,8.41,36,95,10.32,Low,No,Mild,0
25,Other,8.02,3.25,0.25,1.74,7.74,79,124,12.9,Low,No,Moderate,1
19,Other,5.35,3.22,1.27,5.8,5.66,250,67,12.26,Medium,Yes,Severe,0
20,Female,3.73,2.49,0.34,4.71,5.33,143,180,14.1,High,No,Severe,1
21,Other,4.71,3.49,0.0,1.23,7.5,45,180,3.58,Medium,No,,1
30,Male,7.49,5.58,3.48,3.23,4.5,217,98,11.8,High,No,Mild,1
24,Male,5.32,3.28,1.76,1.4,4.5,194,154,9.21,Medium,Yes,Moderate,1
23,Other,12.0,2.06,0.46,3.58,8.24,22,180,11.46,Medium,No,Moderate,1
27,Male,7.05,4.74,1.88,5.72,7.19,145,178,12.34,High,Yes,Moderate,1
20,Male,8.93,0.64,0.0,4.34,7.21,115,52,7.82,Low,No,,1
26,Other,10.09,5.01,1.4,6.0,5.4,250,113,9.27,High,Yes,Mild,1
29,Other,8.43,3.93,3.66,5.77,5.68,126,160,12.89,High,Yes,Moderate,1
20,Female,6.87,5.07,1.36,2.8,8.8,166,157,9.25,Medium,Yes,Mild,0
18,Male,8.52,2.17,2.5,0.8,5.66,204,64,10.52,Low,No,,0
19,Female,4.82,3.65,2.46,2.4,4.93,57,123,7.56,High,No,Moderate,0
22,Male,8.82,2.67,1.35,4.72,5.63,126,153,5.92,High,No,Moderate,1
26,Other,7.91,2.6,1.2,6.0,5.8,20,158,4.58,Medium,No,,1
28,Other,10.28,5.09,2.39,3.48,6.71,81,143,8.48,High,No,,0
21,Other,3.03,4.13,3.33,2.73,6.63,44,60,9.59,Low,Yes,Moderate,1
24,Male,11.56,5.52,1.02,3.16,7.96,50,119,4.43,Low,Yes,Moderate,0
26,Male,4.89,5.97,0.28,3.02,4.5,104,170,5.82,Medium,Yes,Mild,1
32,Female,10.22,6.0,0.0,4.91,6.93,215,99,9.75,Medium,No,Moderate,1
19,Female,5.16,1.14,2.19,4.26,8.72,69,158,10.39,Low,No,Moderate,1
24,Female,7.69,3.45,0.59,4.87,7.94,134,144,14.88,Medium,No,Moderate,1
24,Female,10.47,3.21,3.0,4.58,5.5,165,168,3.66,Low,No,Mild,1
23,Male,3.0,2.56,2.94,2.95,4.77,142,180,9.55,Low,No,Mild,1
34,Female,6.54,5.23,1.34,6.0,7.55,20,180,5.54,Medium,No,,1
