Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Rarely,102,Research & Development,29,3,Medical,1,2,Female,79,2,1,Sales Executive,1,Single,2480,17870,1,Y,No,23,3,4,80,1,2,2,3,7,1,1,0
20,Yes,Travel_Rarely,460,Sales,11,3,Other,1,2,Female,80,2,1,Healthcare Representative,2,Single,4257,8977,5,Y,No,18,3,2,80,0,9,3,4,5,0,0,2
40,Yes,Travel_Rarely,377,Research & Development,29,4,Life Sciences,1,2,Male,100,3,1,Laboratory Technician,3,Divorced,4264,4083,1,Y,No,21,3,3,80,0,0,5,3,7,7,0,2
57,No,Travel_Rarely,955,Research & Development,4,4,Medical,1,3,Male,89,3,1,Laboratory Technician,4,Divorced,4136,19562,0,Y,No,16,3,4,80,1,0,2,2,12,2,0,0
41,No,Travel_Rarely,928,Research & Development,3,2,Life Sciences,1,3,Male,100,3,1,Sales Representative,2,Married,3499,20176,7,Y,No,16,4,1,80,0,6,2,3,5,0,5,1
26,No,Non-Travel,222,Research & Development,13,3,Life Sciences,1,3,Female,100,3,1,Manager,3,Divorced,4014,3212,1,Y,No,19,3,1,80,1,6,2,1,8,2,0,7
30,No,Non-Travel,364,Human Resources,11,1,Life Sciences,1,3,Male,84,3,2,Sales Executive,3,Single,1362,8954,3,Y,No,14,3,1,80,0,0,5,2,7,2,0,2
38,No,Travel_Frequently,817,Research & Development,13,2,Medical,1,3,Male,61,3,1,Sales Executive,1,Married,2979,6819,2,Y,Yes,25,3,1,80,1,1,2,3,9,2,0,0
18,Yes,Travel_Rarely,1015,Sales,3,4,Medical,1,2,Male,49,4,3,Research Scientist,4,Married,1074,17564,1,Y,Yes,19,3,2,80,0,6,5,3,9,6,8,7
42,No,Travel_Rarely,1370,Sales,10,4,Life Sciences,1,2,Male,48,3,1,Research Scientist,4,Married,5010,10111,1,Y,No,13,3,1,80,0,2,3,3,8,0,0,0
47,No,Travel_Rarely,969,Research & Development,20,3,Human Resources,1,4,Female,87,3,1,Sales Executive,4,Single,1798,3825,0,Y,Yes,20,3,1,80,0,6,2,3,3,0,0,2
35,Yes,Travel_Rarely,1289,Research & Development,5,3,Medical,1,2,Female,58,3,1,Research Director,1,Divorced,3371,2094,0,Y,No,25,3,3,80,1,0,2,3,10,3,1,2
34,No,Travel_Rarely,535,Research & Development,29,3,Life Sciences,1,3,Male,44,2,1,Research Director,1,Single,3972,14618,1,Y,No,16,3,2,80,1,7,4,3,7,0,0,2
42,No,Travel_Rarely,102,Research & Development,4,3,Life Sciences,1,4,Female,100,2,1,Research Scientist,4,Married,1009,19537,0,Y,No,15,3,2,80,0,9,2,3,6,0,0,0
39,No,Travel_Rarely,102,Human Resources,5,5,Medical,1,3,Male,100,3,1,Sales Executive,1,Divorced,1965,13137,0,Y,No,12,3,1,80,1,7,2,3,8,1,1,1
46,No,Travel_Rarely,335,Research & Development,22,2,Medical,1,2,Male,99,2,1,Research Scientist,2,Married,6412,8350,0,Y,No,17,3,1,80,0,0,1,3,11,2,0,2
23,No,Travel_Rarely,818,Sales,4,3,Medical,1,2,Male,81,1,2,Research Scientist,1,Married,1776,23768,1,Y,Yes,19,3,3,80,0,12,3,3,11,0,0,2
26,No,Non-Travel,601,Sales,29,2,Life Sciences,1,3,Male,99,3,1,Laboratory Technician,4,Divorced,2473,5852,1,Y,Yes,13,3,1,80,0,2,2,3,9,2,0,6
52,Yes,Travel_Rarely,242,Sales,13,4,Medical,1,3,Female,96,1,1,Laboratory Technician,2,Divorced,5400,10608,5,Y,No,23,3,1,80,1,0,4,3,1,6,0,2
19,No,Travel_Rarely,195,Sales,4,4,Life Sciences,1,3,Male,94,3,1,Sales Executive,4,Single,2204,19220,7,Y,No,11,3,3,80,0,1,3,2,7,1,0,7
38,No,Travel_Rarely,1198,Sales,27,1,Life Sciences,1,3,Female,46,3,1,Sales Executive,4,Single,2324,22992,2,Y,No,12,4,2,80,0,14,1,1,7,15,3,2
24,No,Travel_Rarely,102,Research & Development,5,3,Medical,1,3,Female,56,3,2,Research Scientist,3,Married,2902,12958,9,Y,Yes,24,3,2,80,0,10,2,4,27,1,1,3
42,No,Travel_Rarely,1420,Research & Development,4,2,Life Sciences,1,1,Female,40,3,1,Sales Representative,2,Married,2223,18424,1,Y,Yes,15,3,2,80,1,0,2,3,7,0,0,0
33,No,Travel_Rarely,1453,Sales,2,3,Human Resources,1,3,Male,65,2,2,Research Scientist,4,Single,1889,8229,0,Y,Yes,14,3,3,80,1,29,3,3,11,1,0,5
38,No,Travel_Rarely,1446,Research & Development,14,2,Medical,1,1,Male,40,2,2,Sales Executive,3,Married,1835,23358,0,Y,Yes,11,3,3,80,1,1,3,3,9,7,3,0
29,No,Travel_Rarely,887,Research & Development,4,3,Life Sciences,1,1,Male,83,3,4,Sales Executive,3,Married,4613,22430,5,Y,No,17,3,1,80,0,7,2,3,7,3,0,0
40,No,Non-Travel,165,Human Resources,9,4,Life Sciences,1,1,Female,41,3,1,Sales Executive,3,Divorced,4005,8429,1,Y,No,14,3,4,80,1,0,2,3,3,2,1,0
41,No,Travel_Rarely,102,Research & Development,11,4,Life Sciences,1,1,Male,36,2,1,Healthcare Representative,3,Married,2420,7470,6,Y,No,13,3,2,80,1,9,3,2,10,1,0,5
59,No,Travel_Rarely,1499,Research & Development,3,3,Medical,1,3,Female,74,2,1,Research Scientist,4,Divorced,6920,6738,1,Y,No,18,3,2,80,2,8,3,4,12,6,0,2
39,No,Non-Travel,1364,Sales,13,4,Medical,1,3,Male,94,3,3,Research Scientist,1,Single,2906,10330,1,Y,Yes,22,3,1,80,1,6,3,2,11,7,0,0
36,No,Travel_Rarely,854,Research & Development,16,3,Medical,1,2,Male,100,3,3,Sales Executive,3,Married,1898,2094,1,Y,No,18,3,4,80,3,1,2,2,17,2,0,2
22,No,Non-Travel,622,Sales,3,3,Life Sciences,1,2,Male,46,2,2,Healthcare Representative,4,Divorced,1095,24277,7,Y,No,25,3,2,80,1,1,2,3,12,0,1,2
47,No,Travel_Rarely,903,Research & Development,15,3,Life Sciences,1,3,Male,55,2,1,Healthcare Representative,2,Married,1220,18823,9,Y,Yes,16,3,2,80,0,1,2,3,3,2,0,0
34,No,Travel_Rarely,1161,Human Resources,10,2,Life Sciences,1,2,Male,100,3,1,Research Scientist,3,Single,1764,5932,1,Y,Yes,16,3,3,80,1,10,2,3,11,2,0,1
25,No,Travel_Rarely,102,Research & Development,13,3,Life Sciences,1,1,Female,100,2,2,Research Director,1,Single,3619,2094,1,Y,No,13,3,2,80,1,0,3,3,13,1,2,5
30,No,Travel_Frequently,1019,Sales,5,3,Life Sciences,1,1,Female,100,3,1,Sales Executive,1,Single,3868,24015,1,Y,No,16,3,4,80,3,11,2,3,8,3,2,6
24,Yes,Travel_Frequently,268,Research & Development,29,4,Other,1,4,Male,97,3,1,Healthcare Representative,3,Married,7412,5539,1,Y,No,12,3,2,80,1,4,2,3,3,2,0,2
30,No,Travel_Rarely,260,Research & Development,14,2,Life Sciences,1,4,Male,61,2,1,Research Scientist,1,Married,3468,8842,1,Y,Yes,21,3,1,80,1,6,3,3,40,2,0,2
43,No,Travel_Rarely,1184,Sales,25,2,Marketing,1,4,Male,84,3,1,Sales Executive,4,Single,11800,2094,1,Y,No,17,3,1,80,0,0,3,3,5,0,0,8
51,No,Travel_Rarely,936,Sales,13,3,Life Sciences,1,3,Male,65,3,3,Sales Executive,3,Divorced,4716,10434,6,Y,No,23,3,4,80,2,19,3,3,5,4,0,0
58,No,Travel_Rarely,141,Research & Development,29,3,Medical,1,3,Female,100,2,1,Research Scientist,4,Married,2012,2987,1,Y,Yes,12,3,3,80,1,7,2,2,6,3,0,7
23,No,Travel_Rarely,721,Sales,8,4,Life Sciences,1,4,Male,93,3,2,Healthcare Representative,4,Single,4072,7935,1,Y,Yes,25,3,3,80,1,0,1,2,11,8,0,2
36,No,Travel_Rarely,102,Sales,22,2,Life Sciences,1,2,Female,52,3,2,Sales Representative,1,Married,1826,19306,4,Y,No,18,3,1,80,1,2,2,2,6,0,6,0
23,No,Travel_Rarely,1167,Research & Development,29,3,Life Sciences,1,4,Female,58,3,3,Research Director,1,Married,9499,18732,1,Y,No,14,3,4,80,0,1,1,3,10,1,0,3
34,No,Travel_Rarely,747,Research & Development,15,1,Medical,1,3,Male,36,3,1,Research Scientist,3,Married,1009,23645,1,Y,No,12,3,1,80,1,1,2,2,7,7,3,0
30,No,Travel_Rarely,685,Sales,13,2,Life Sciences,1,3,Female,70,3,4,Sales Executive,2,Single,1163,10583,0,Y,No,15,3,4,80,0,10,0,3,7,0,1,3
23,No,Travel_Rarely,1065,Research & Development,13,4,Life Sciences,1,1,Male,60,3,1,Sales Executive,2,Married,1131,10464,2,Y,No,23,3,3,80,1,7,2,3,2,2,0,1
36,No,Travel_Frequently,1442,Sales,22,3,Life Sciences,1,3,Female,95,3,1,Research Scientist,4,Divorced,2619,14327,6,Y,No,14,3,3,80,0,6,2,3,8,1,0,8
48,No,Travel_Rarely,1181,Sales,29,3,Other,1,2,Male,41,3,1,Human Resources,2,Married,6096,24707,0,Y,No,16,3,2,80,0,7,3,1,12,1,0,6
45,No,Travel_Rarely,320,Sales,3,3,Medical,1,2,Male,53,1,2,Sales Executive,2,Married,4522,9772,8,Y,Yes,16,3,1,80,2,0,1,3,11,2,0,1
27,No,Travel_Rarely,854,Sales,4,5,Medical,1,3,Male,42,2,3,Sales Executive,3,Single,2328,3306,1,Y,Yes,17,3,3,80,0,0,3,3,8,5,0,0
24,No,Travel_Rarely,990,Research & Development,5,4,Life Sciences,1,3,Female,84,2,2,Research Scientist,3,Single,1900,6547,1,Y,Yes,15,3,1,80,0,0,2,2,12,3,0,6
23,No,Travel_Rarely,436,Sales,5,2,Medical,1,2,Male,100,3,1,Research Director,3,Divorced,1059,11444,8,Y,No,16,4,4,80,0,8,2,2,11,4,1,0
34,No,Travel_Rarely,272,Sales,12,3,Life Sciences,1,4,Female,86,1,1,Research Scientist,2,Single,4467,10806,5,Y,No,17,3,2,80,1,0,3,3,6,5,3,6
30,No,Travel_Frequently,1090,Research & Development,11,2,Human Resources,1,3,Female,98,3,5,Research Director,4,Married,2539,3272,1,Y,No,25,3,4,80,0,7,3,3,5,2,1,2
24,No,Travel_Rarely,102,Research & Development,2,1,Life Sciences,1,3,Female,72,3,5,Healthcare Representative,4,Married,5867,5011,4,Y,No,14,4,3,80,1,0,3,3,9,6,0,5
30,Yes,Non-Travel,184,Research & Development,28,2,Life Sciences,1,4,Female,98,3,2,Research Scientist,4,Single,2047,6725,7,Y,No,16,3,3,80,0,15,2,1,12,0,4,7
30,No,Travel_Rarely,1452,Sales,5,5,Life Sciences,1,4,Male,82,3,3,Human Resources,4,Married,1009,19754,5,Y,No,15,4,4,80,0,0,6,2,12,5,3,6
29,No,Travel_Rarely,102,Sales,24,3,Life Sciences,1,4,Female,82,2,1,Research Scientist,4,Married,3816,23219,1,Y,No,25,3,3,80,1,0,2,2,4,0,0,0
18,No,Travel_Frequently,300,Research & Development,4,1,Life Sciences,1,3,Female,38,3,2,Sales Executive,1,Single,1182,2094,0,Y,No,14,3,3,80,0,0,2,2,3,5,0,9
26,No,Travel_Rarely,102,Research & Development,5,1,Life Sciences,1,1,Male,98,3,3,Sales Executive,4,Single,2249,22651,1,Y,No,16,3,2,80,1,0,2,2,4,0,0,0
27,No,Travel_Frequently,303,Research & Development,12,4,Medical,1,3,Female,97,2,1,Research Scientist,1,Divorced,4289,10356,1,Y,Yes,14,3,1,80,2,0,3,1,0,3,0,2
35,No,Non-Travel,257,Research & Development,5,4,Medical,1,4,Female,62,3,2,Sales Representative,2,Single,3626,15090,2,Y,No,16,3,2,80,3,5,2,3,11,5,0,6
60,Yes,Travel_Rarely,594,Sales,13,2,Life Sciences,1,1,Male,92,2,2,Sales Executive,3,Married,19999,4091,1,Y,No,17,3,1,80,0,13,3,3,15,1,0,7
25,No,Travel_Rarely,1122,Sales,3,3,Life Sciences,1,1,Male,55,3,1,Healthcare Representative,1,Single,2852,13415,1,Y,No,16,3,1,80,0,6,3,3,7,1,3,9
30,No,Travel_Rarely,1208,Research & Development,4,2,Life Sciences,1,1,Female,88,3,2,Sales Executive,2,Single,5223,17102,1,Y,Yes,16,3,4,80,1,8,3,3,3,0,1,2
58,Yes,Travel_Frequently,161,Research & Development,3,1,Medical,1,2,Female,87,3,3,Research Scientist,4,Single,7293,16488,1,Y,No,20,3,3,80,0,3,5,2,4,0,1,2
42,No,Travel_Rarely,368,Research & Development,5,3,Medical,1,4,Female,100,3,3,Laboratory Technician,2,Divorced,5407,2094,6,Y,Yes,15,3,4,80,1,5,5,3,7,2,0,3
28,No,Travel_Rarely,202,Sales,3,3,Marketing,1,1,Male,44,3,1,Research Scientist,1,Divorced,4153,21615,1,Y,Yes,13,3,1,80,1,14,2,2,9,1,0,2
42,No,Travel_Rarely,1116,Sales,4,2,Medical,1,3,Male,56,3,1,Research Director,3,Single,1009,2751,1,Y,No,13,3,3,80,1,5,3,3,4,0,2,2
37,No,Travel_Frequently,294,Research & Development,5,2,Life Sciences,1,4,Female,70,3,1,Sales Executive,1,Married,7380,13568,1,Y,Yes,20,3,3,80,0,6,1,2,6,2,3,4
29,No,Travel_Rarely,1337,Sales,2,3,Technical Degree,1,1,Female,95,3,1,Laboratory Technician,4,Single,6102,17620,5,Y,No,21,3,4,80,3,15,3,2,8,2,0,7
24,No,Travel_Rarely,115,Human Resources,2,4,Medical,1,3,Female,100,3,1,Healthcare Representative,4,Married,5706,6611,1,Y,No,16,3,1,80,0,5,2,3,10,1,0,3
60,No,Travel_Rarely,607,Research & Development,7,3,Medical,1,4,Female,91,4,3,Laboratory Technician,2,Single,3328,11376,1,Y,Yes,25,4,3,80,1,10,2,3,4,2,0,3
37,No,Travel_Rarely,576,Human Resources,7,3,Life Sciences,1,3,Male,39,3,1,Manufacturing Director,3,Married,4233,2109,1,Y,No,16,3,3,80,0,3,3,4,5,0,0,3
30,No,Travel_Rarely,259,Sales,5,3,Life Sciences,1,1,Male,37,3,2,Sales Executive,1,Single,3193,19784,4,Y,No,20,3,4,80,0,0,2,3,8,5,0,0
60,No,Travel_Rarely,102,Research & Development,28,3,Marketing,1,2,Male,50,2,2,Laboratory Technician,4,Divorced,5419,8341,1,Y,No,19,3,1,80,0,10,2,2,12,0,0,1
31,No,Travel_Frequently,265,Sales,5,2,Technical Degree,1,2,Male,35,3,2,Sales Executive,3,Divorced,3725,7848,8,Y,No,14,3,2,80,0,8,2,2,15,0,0,7
37,No,Travel_Rarely,863,Research & Development,5,4,Medical,1,3,Male,71,3,1,Healthcare Representative,3,Single,2986,3626,1,Y,Yes,16,4,3,80,3,7,3,3,5,4,0,7
32,No,Travel_Rarely,102,Research & Development,3,3,Other,1,4,Male,100,3,1,Sales Executive,1,Divorced,2377,15395,1,Y,No,24,3,1,80,0,7,2,4,3,6,0,0
34,No,Travel_Rarely,602,Research & Development,3,3,Life Sciences,1,4,Female,100,1,1,Research Scientist,4,Married,1766,3653,1,Y,No,20,3,3,80,3,1,5,3,4,7,1,1
26,No,Travel_Rarely,180,Research & Development,28,3,Life Sciences,1,2,Male,93,2,1,Laboratory Technician,3,Married,3001,26844,1,Y,Yes,13,3,2,80,1,7,2,3,11,0,0,4
34,No,Travel_Rarely,482,Research & Development,14,4,Marketing,1,2,Male,100,2,2,Laboratory Technician,3,Divorced,5247,7923,1,Y,No,14,3,2,80,1,31,2,3,13,1,0,7
28,No,Travel_Rarely,483,Sales,4,4,Life Sciences,1,4,Male,97,2,2,Research Scientist,4,Married,1945,17490,5,Y,No,19,3,3,80,0,5,3,3,8,0,0,6
22,No,Non-Travel,197,Sales,8,4,Medical,1,2,Male,44,2,1,Manager,4,Single,1544,3726,1,Y,No,11,3,1,80,3,5,3,2,6,5,0,0
18,Yes,Travel_Rarely,502,Research & Development,4,2,Medical,1,3,Male,100,2,2,Research Scientist,4,Single,1009,6245,3,Y,Yes,15,3,3,80,0,29,2,4,9,2,0,3
43,No,Travel_Frequently,312,Research & Development,11,4,Medical,1,2,Male,52,3,2,Laboratory Technician,4,Married,1959,12623,9,Y,Yes,16,3,4,80,1,11,3,3,11,0,0,2
29,No,Non-Travel,159,Sales,2,5,Medical,1,1,Male,52,1,1,Research Scientist,3,Single,1698,2094,1,Y,No,25,3,3,80,1,8,3,1,11,0,0,7
31,No,Travel_Rarely,137,Sales,18,3,Life Sciences,1,4,Female,60,3,4,Manufacturing Director,4,Married,1320,9503,1,Y,Yes,15,3,4,80,0,14,1,3,3,3,1,1
40,No,Travel_Rarely,782,Research & Development,16,3,Life Sciences,1,3,Male,56,2,3,Research Scientist,3,Married,14141,5731,1,Y,Yes,15,3,4,80,1,3,3,2,10,6,0,7
43,No,Travel_Rarely,197,Research & Development,28,3,Marketing,1,2,Male,40,3,1,Laboratory Technician,2,Single,7186,19576,1,Y,No,14,3,3,80,1,5,2,3,9,0,5,6
40,No,Travel_Rarely,592,Sales,3,1,Medical,1,3,Male,95,3,1,Laboratory Technician,4,Divorced,3728,22331,1,Y,Yes,15,3,4,80,0,17,4,3,3,0,1,7
40,No,Travel_Rarely,526,Research & Development,20,2,Medical,1,2,Male,66,3,5,Sales Executive,4,Single,12888,7154,1,Y,No,25,3,1,80,0,0,0,3,8,0,0,6
53,Yes,Travel_Rarely,1499,Sales,12,4,Medical,1,1,Female,100,3,2,Laboratory Technician,1,Married,2535,22240,8,Y,No,13,3,2,80,0,16,2,3,7,3,0,0
47,No,Travel_Rarely,102,Research & Development,3,3,Medical,1,3,Male,67,3,1,Research Scientist,4,Single,5213,2094,1,Y,No,21,3,4,80,0,0,3,3,11,8,0,5
20,No,Travel_Rarely,102,Research & Development,15,2,Life Sciences,1,3,Male,52,3,1,Sales Executive,3,Single,1009,21066,1,Y,Yes,14,4,3,80,1,3,4,3,8,0,0,0
51,No,Travel_Rarely,1041,Sales,3,2,Life Sciences,1,3,Female,52,3,2,Laboratory Technician,2,Single,2232,3359,1,Y,No,16,3,4,80,2,3,2,1,8,2,0,2
33,No,Travel_Rarely,167,Research & Development,4,2,Medical,1,3,Male,71,1,2,Research Scientist,4,Divorced,2823,2094,2,Y,No,19,3,3,80,1,3,2,1,3,1,7,8
39,Yes,Travel_Rarely,1433,Research & Development,29,3,Medical,1,4,Female,91,3,1,Sales Executive,4,Married,4345,10264,2,Y,Yes,14,3,3,80,0,0,2,3,10,6,0,2
25,No,Travel_Rarely,741,Research & Development,5,1,Life Sciences,1,2,Male,93,3,1,Sales Executive,1,Divorced,1558,3269,1,Y,No,14,3,1,80,0,1,2,3,21,7,0,4
38,No,Travel_Rarely,468,Sales,21,3,Medical,1,3,Male,83,3,1,Research Scientist,4,Married,15813,15293,3,Y,No,15,3,4,80,0,4,2,3,5,1,0,7
27,No,Travel_Rarely,102,Research & Development,2,3,Life Sciences,1,1,Male,100,3,3,Sales Executive,3,Single,14935,2665,1,Y,Yes,13,3,3,80,0,1,2,3,11,4,1,7
25,Yes,Travel_Rarely,1078,Sales,27,3,Medical,1,4,Male,69,2,1,Sales Executive,4,Single,4126,15056,1,Y,No,15,4,3,80,1,7,3,2,26,2,0,2
23,No,Travel_Rarely,102,Research & Development,13,3,Medical,1,3,Male,94,3,2,Research Director,3,Single,4847,2713,1,Y,No,21,3,2,80,1,5,3,3,6,2,0,2
46,No,Travel_Rarely,124,Sales,29,4,Medical,1,3,Male,60,3,4,Sales Executive,2,Single,3431,5440,1,Y,No,14,3,2,80,0,0,3,3,12,0,0,3
42,No,Travel_Rarely,115,Research & Development,5,3,Other,1,1,Female,81,3,1,Healthcare Representative,3,Divorced,1009,24408,1,Y,No,16,3,2,80,1,1,2,2,6,0,0,0
60,No,Travel_Rarely,650,Research & Development,5,3,Life Sciences,1,3,Male,100,3,2,Research Scientist,2,Married,4729,2753,1,Y,No,21,3,1,80,1,2,3,3,4,2,0,1
36,No,Travel_Rarely,1329,Research & Development,3,2,Life Sciences,1,4,Female,37,4,4,Sales Executive,2,Divorced,4525,20832,1,Y,No,15,3,4,80,0,0,3,3,4,0,0,0
20,No,Travel_Rarely,495,Sales,21,3,Life Sciences,1,3,Female,85,3,1,Research Director,1,Divorced,5356,22842,3,Y,No,15,4,3,80,1,4,3,2,12,6,0,0
37,No,Travel_Rarely,173,Sales,16,3,Life Sciences,1,4,Male,78,3,1,Research Director,2,Married,5458,9999,3,Y,Yes,18,3,1,80,0,1,2,3,10,0,1,8
22,No,Travel_Rarely,102,Sales,3,3,Medical,1,4,Female,42,1,2,Manager,4,Married,11280,11194,1,Y,Yes,14,3,3,80,1,2,3,4,9,2,5,1
28,No,Travel_Rarely,1338,Research & Development,4,3,Medical,1,2,Male,49,3,1,Laboratory Technician,4,Single,2770,15267,1,Y,No,14,3,2,80,1,1,3,3,7,0,1,5
26,No,Travel_Rarely,202,Sales,5,3,Medical,1,3,Male,47,2,4,Laboratory Technician,4,Married,2190,19169,1,Y,No,21,3,4,80,1,9,6,2,8,0,0,2
31,No,Travel_Rarely,102,Research & Development,26,3,Life Sciences,1,4,Male,47,3,5,Laboratory Technician,1,Married,1903,23097,1,Y,Yes,21,3,2,80,1,9,2,3,14,8,0,0
35,No,Travel_Rarely,266,Sales,29,3,Life Sciences,1,4,Male,59,3,1,Human Resources,2,Married,4239,8417,1,Y,No,14,3,1,80,0,0,2,3,13,1,0,4
38,No,Travel_Frequently,825,Research & Development,22,4,Human Resources,1,2,Male,91,4,5,Research Scientist,4,Married,4611,2094,5,Y,No,25,3,4,80,1,4,2,4,12,0,0,0
35,No,Travel_Frequently,1306,Research & Development,29,3,Life Sciences,1,1,Female,51,2,1,Research Scientist,1,Married,5044,20070,1,Y,No,17,4,1,80,1,5,2,3,11,1,1,2
34,No,Travel_Rarely,1128,Research & Development,4,3,Medical,1,3,Male,51,3,1,Sales Executive,3,Single,3038,6658,1,Y,Yes,16,3,3,80,2,0,3,3,2,0,0,8
34,No,Travel_Rarely,522,Human Resources,16,4,Life Sciences,1,3,Male,100,3,3,Research Director,4,Single,1269,22058,7,Y,No,12,3,4,80,0,3,2,3,6,1,0,0
22,No,Travel_Rarely,102,Research & Development,5,2,Medical,1,4,Male,56,2,2,Sales Representative,4,Divorced,1045,19531,3,Y,No,16,3,4,80,1,1,3,3,13,7,0,1
43,No,Travel_Rarely,1420,Sales,16,3,Life Sciences,1,2,Female,90,3,2,Laboratory Technician,1,Married,1760,9211,1,Y,No,13,3,1,80,0,7,3,3,9,6,0,0
18,No,Travel_Rarely,1378,Sales,27,3,Medical,1,3,Male,80,3,2,Research Scientist,1,Divorced,3306,6618,1,Y,No,17,4,4,80,0,12,2,3,11,0,0,7
60,No,Travel_Rarely,312,Research & Development,3,5,Medical,1,4,Female,37,2,2,Sales Executive,1,Married,6491,20077,1,Y,No,24,3,2,80,0,18,3,2,9,5,0,1
32,No,Travel_Rarely,793,Research & Development,12,2,Life Sciences,1,4,Male,39,4,3,Research Scientist,1,Married,2682,7281,1,Y,Yes,16,3,1,80,0,6,2,2,9,3,0,2
18,No,Travel_Rarely,1037,Human Resources,5,4,Life Sciences,1,3,Male,58,1,3,Manufacturing Director,1,Married,4176,15981,0,Y,No,16,3,1,80,1,0,2,3,2,10,1,4
43,No,Travel_Rarely,1331,Research & Development,4,4,Life Sciences,1,2,Male,100,2,2,Laboratory Technician,4,Divorced,3217,10626,1,Y,Yes,16,3,4,80,0,8,2,4,3,1,0,2
21,No,Travel_Rarely,1424,Sales,4,3,Life Sciences,1,3,Male,100,3,2,Manufacturing Director,1,Divorced,1282,13376,2,Y,Yes,24,3,3,80,0,0,4,4,9,7,0,0
51,Yes,Travel_Rarely,1017,Research & Development,13,4,Life Sciences,1,1,Male,61,1,2,Sales Executive,4,Divorced,1949,7122,1,Y,No,16,3,4,80,0,0,2,2,12,0,1,0
50,No,Travel_Rarely,102,Sales,14,4,Life Sciences,1,3,Male,91,3,4,Laboratory Technician,3,Married,3155,4540,1,Y,No,23,3,2,80,0,8,2,3,6,2,1,7
21,No,Travel_Rarely,529,Research & Development,8,4,Human Resources,1,1,Male,91,2,1,Sales Executive,4,Single,2941,10274,1,Y,No,13,3,3,80,1,6,1,3,4,0,0,0
40,No,Travel_Rarely,860,Research & Development,24,3,Medical,1,3,Male,57,3,2,Sales Executive,2,Divorced,6520,22845,0,Y,Yes,24,3,1,80,1,7,2,3,4,3,0,2
32,No,Travel_Rarely,1142,Sales,4,3,Life Sciences,1,1,Male,96,1,1,Healthcare Representative,1,Divorced,4497,6683,1,Y,Yes,17,3,3,80,0,3,3,2,11,8,1,0
34,No,Travel_Frequently,137,Research & Development,29,5,Medical,1,1,Male,51,3,2,Sales Executive,4,Divorced,3682,5112,1,Y,Yes,15,3,3,80,0,6,2,3,8,0,0,6
34,No,Travel_Rarely,347,Sales,4,5,Life Sciences,1,2,Female,86,3,1,Sales Executive,3,Married,2894,12027,5,Y,No,15,3,1,80,0,2,2,2,0,7,1,6
34,No,Travel_Frequently,938,Research & Development,4,1,Life Sciences,1,4,Female,87,3,5,Laboratory Technician,1,Divorced,2742,19562,3,Y,No,20,3,4,80,3,4,3,3,8,5,1,8
34,No,Travel_Rarely,102,Sales,15,3,Life Sciences,1,3,Female,100,2,1,Sales Executive,3,Single,2503,6949,1,Y,No,13,3,4,80,0,2,2,3,9,5,14,5
44,No,Travel_Rarely,102,Research & Development,14,4,Human Resources,1,3,Male,85,2,5,Sales Executive,4,Single,1326,26999,1,Y,No,22,4,3,80,1,4,3,3,12,0,0,1
36,Yes,Travel_Rarely,1099,Sales,15,3,Life Sciences,1,3,Male,78,1,1,Laboratory Technician,3,Single,1009,9289,8,Y,No,14,3,2,80,1,3,2,3,10,4,0,0
36,No,Non-Travel,239,Research & Development,12,2,Human Resources,1,1,Male,57,3,2,Human Resources,4,Single,11242,17846,1,Y,Yes,17,3,4,80,1,6,2,2,13,2,0,7
24,Yes,Travel_Rarely,1100,Research & Development,3,3,Life Sciences,1,4,Female,82,2,2,Laboratory Technician,4,Single,3038,23682,1,Y,Yes,15,3,1,80,0,9,2,3,6,4,0,0
28,No,Non-Travel,1203,Research & Development,4,4,Medical,1,1,Male,59,3,4,Laboratory Technician,1,Married,3565,9419,7,Y,Yes,16,3,4,80,0,11,2,4,11,4,0,6
42,Yes,Travel_Rarely,1411,Research & Development,13,3,Life Sciences,1,1,Female,100,3,1,Research Director,2,Divorced,1807,26159,1,Y,No,15,3,1,80,3,0,2,2,2,2,1,6
23,No,Travel_Rarely,185,Research & Development,2,4,Life Sciences,1,3,Male,100,3,3,Research Scientist,3,Divorced,3251,11372,4,Y,Yes,16,3,2,80,1,16,6,3,4,2,1,0
24,Yes,Travel_Rarely,1426,Human Resources,29,4,Life Sciences,1,2,Female,97,2,2,Research Scientist,3,Divorced,2887,4440,1,Y,No,14,3,2,80,0,14,2,3,8,6,0,4
33,No,Travel_Rarely,811,Research & Development,24,4,Life Sciences,1,4,Male,100,4,1,Healthcare Representative,1,Divorced,5192,6407,4,Y,No,21,3,2,80,1,7,2,3,5,5,4,5
33,No,Travel_Rarely,1263,Sales,12,2,Marketing,1,4,Female,100,3,1,Research Scientist,4,Single,2410,2094,0,Y,No,16,3,1,80,1,14,5,3,9,3,0,0
